Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
3420000,0.18083861,1.320579,150.71014492753622,1.2629870700093542,1.2629870700093542,0.040385623,0.027422728,0.00012936865,1.0
3430000,0.09942285,1.3199743,281.61224489795916,0.6143571200497847,0.6143571200497847,0.08670039,0.021976758,0.00012885609,1.0
3440000,0.234681,1.3192898,124.3913043478261,1.3945658460970183,1.3945658460970183,0.05865047,0.031033305,0.00012833746,1.0
3450000,0.19181384,1.3192396,176.8235294117647,1.2116825721755122,1.2116825721755122,0.06780568,0.02601603,0.0001278023,1.0
3460000,0.16101241,1.3192406,171.24489795918367,1.268173950850842,1.268173950850842,0.061030008,0.021850673,0.0001272633,1.0
3470000,0.19501212,1.3189317,248.2,0.6653593693190487,0.6653593693190487,0.07312287,0.03142246,0.00012674689,1.0
3480000,0.31743976,1.3188652,167.94915254237287,1.3183174715950228,1.3183174715950228,0.075443015,0.02320624,0.00012622245,1.0
3490000,0.22186759,1.3188162,147.77586206896552,1.2779138574440931,1.2779138574440931,0.057666257,0.024078153,0.00012567647,1.0
3500000,0.24928372,1.3181208,158.8153846153846,1.2768226530170068,1.2768226530170068,0.05653485,0.029081661,0.00012514109,1.0
3510000,0.2785717,1.3176355,135.65753424657535,1.423454589112178,1.423454589112178,0.069384575,0.028260512,0.00012462727,1.0
3520000,0.25502154,1.3172796,128.76470588235293,1.531542439467542,1.531542439467542,0.07960216,0.026604582,0.00012410266,1.0
3530000,0.32498017,1.3165483,156.8918918918919,1.1627470219286205,1.1627470219286205,0.08062852,0.022245377,0.00012358886,1.0
3540000,0.27016237,1.3158332,134.16666666666666,1.4318226324187802,1.4318226324187802,0.06278248,0.02439404,0.00012306566,1.0
3550000,0.25945437,1.3150084,129.89361702127658,1.4400351346274347,1.4400351346274347,0.07412872,0.022059599,0.00012253429,1.0
3560000,0.23851995,1.3149989,155.6,1.1704727635126222,1.1704727635126222,None,None,None,1.0
3570000,0.30135608,1.3148689,157.4375,1.2974219263614941,1.2974219263614941,0.056316454,0.020629792,0.0001219969,1.0
3580000,0.2209444,1.3140744,137.7450980392157,1.5102157578643813,1.5102157578643813,0.07266305,0.022683024,0.00012145929,1.0
3590000,0.17460221,1.31392,295.8666666666667,0.6524034932647881,0.6524034932647881,0.04807118,0.025351427,0.00012093807,1.0
3600000,0.21185997,1.3137683,155.16666666666666,1.4070800475706347,1.4070800475706347,0.05662949,0.026787037,0.00012041545,1.0
3610000,0.20131262,1.3136171,250.77777777777777,0.7871428498820889,0.7871428498820889,0.048070576,0.022982838,0.00011987469,1.0
3620000,0.21542719,1.313242,195.55172413793105,1.123396577307521,1.123396577307521,0.052491043,0.026691072,0.000119316304,1.0
3630000,0.14393002,1.3129544,179.43636363636364,1.0838800177536905,1.0838800177536905,0.054994993,0.023743223,0.0001187743,1.0
3640000,0.2270517,1.313177,147.0909090909091,1.364653119173528,1.364653119173528,0.06898689,0.016433341,0.00011823866,1.0
3650000,0.09343999,1.3133341,142.59183673469389,1.3658980294083225,1.3658980294083225,0.04451021,0.028874986,0.0001176823,1.0
3660000,0.14146836,1.312594,326.2,0.6602727351577911,0.6602727351577911,0.05426396,0.023030255,0.000117155476,1.0
