Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1430000,-0.015666813,0.028066443,0.022910962,0.00015791046,1.3524696,532.6,1.6672997289337217,1.6672997289337217,1.0
1440000,-0.0046885437,0.020627936,0.023702515,0.00015687567,1.3516598,478.2631578947368,1.7511997293826425,1.7511997293826425,1.0
1450000,-0.017327946,0.03873809,0.02174394,0.00015585127,1.3519628,379.0,2.8019997887313366,2.8019997887313366,1.0
1460000,-0.07235886,0.027832124,0.020824084,0.00015480166,1.3518691,735.0,0.8615997395478189,0.8615997395478189,1.0
1470000,-0.050571118,0.021972498,0.02592853,0.00015369123,1.3512822,609.4,1.4754497226327659,1.4754497226327659,1.0
1480000,0.041462,0.018609727,0.030048909,0.00015266206,1.3502353,1063.5714285714287,0.4467138286480414,0.4467138286480414,1.0
1490000,0.025233395,0.03498238,0.020722542,0.00015160124,1.350027,985.7878787878788,0.48913593325855664,0.48913593325855664,1.0
1500000,0.053695835,0.038576305,0.023149474,0.00015047724,1.3497791,145.0,3.01049982290715,3.01049982290715,1.0
1510000,-0.030470442,0.024803037,0.029758107,0.00014936647,1.3488133,1184.3333333333333,-0.32700045639649034,-0.32700045639649034,1.0
1520000,0.043395773,0.040317878,0.020296017,0.00014833528,1.3477082,897.0,1.2592218299266986,1.2592218299266986,1.0
1530000,-0.044549745,0.036712416,0.018835166,0.00014731087,1.3458021,1258.111111111111,0.019943976347955566,0.019943976347955566,1.0
1540000,-0.041803975,0.021800743,0.02258513,0.00014628244,1.3447025,391.0,1.474499697284773,1.474499697284773,1.0
1550000,-0.07025554,0.020169843,0.016666979,0.0001451717,1.3442909,1472.0,2.2678996678907426,2.2678996678907426,1.0
1560000,-0.0038409885,0.024645397,0.019542256,0.00014411347,1.3444175,859.2666666666667,0.45646381363206145,0.45646381363206145,1.0
1570000,0.037439127,0.042872716,0.024062699,0.0001430697,1.344298,1108.7142857142858,0.5172364072855807,0.5172364072855807,1.0
1580000,-0.06786447,None,None,None,1.3432769,422.72727272727275,1.988399556092918,1.988399556092918,1.0
1590000,0.024756884,0.028204527,0.020932611,0.00014194567,1.3433974,598.3571428571429,1.622624682332389,1.622624682332389,1.0
1600000,-0.016307158,0.05202637,0.024332378,0.0001408429,1.3432685,724.7777777777778,1.5199442604142759,1.5199442604142759,1.0
1610000,0.023539381,0.026629807,0.019744331,0.00013975445,1.3433723,835.0,1.0363954498922492,1.0363954498922492,1.0
1620000,0.10130451,0.04687768,0.019498551,0.0001386953,1.3425235,768.2307692307693,1.3085381645852556,1.3085381645852556,1.0
