Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
1870000,0.26432776,1.3686534,1169.2105263157894,0.6904107713642972,0.6904107713642972,0.07411834,0.024257462,0.000113894464,1.0
1880000,0.23325169,1.3680501,410.6,1.342091878374049,1.342091878374049,0.052124504,0.022448802,0.000112785274,1.0
1890000,0.16654445,1.3676614,359.0,2.1353502871090315,2.1353502871090315,0.0537729,0.025433393,0.00011169965,1.0
1900000,0.24913268,1.3671186,328.125,2.382621759725485,2.382621759725485,0.055128653,0.023070982,0.00011065409,1.0
1910000,0.12671436,1.3661093,244.2,2.229421699402987,2.229421699402987,0.05623382,0.01997896,0.00010951687,1.0
1920000,0.058326494,1.3649443,1999.0,-2.3252502847462893,-2.3252502847462893,0.038856782,0.022749474,0.00010839486,1.0
1930000,0.1301935,1.3646277,639.8484848484849,1.4100001259833912,1.4100001259833912,0.025210965,0.023319298,0.00010729887,1.0
1940000,0.2483521,1.3648069,188.6,2.504293616725287,2.504293616725287,0.06588186,0.024214474,0.000106200496,1.0
1950000,0.12764828,1.3648387,246.57894736842104,2.591168795372237,2.591168795372237,0.027466847,0.024839593,0.00010516567,1.0
1960000,0.16401353,1.364617,305.0689655172414,2.2759953807108104,2.2759953807108104,0.04829662,0.021787534,0.000104135666,1.0
1970000,0.15394045,1.3642875,248.28,2.527793415565172,2.527793415565172,0.05245436,0.024200916,0.00010306969,1.0
1980000,0.1292714,1.3639011,211.14285714285714,1.8226603073300793,1.8226603073300793,None,None,None,1.0
1990000,0.17701584,1.3634508,907.8518518518518,1.1558216994245802,1.1558216994245802,0.03621775,0.024664845,0.00010195599,1.0
2000000,0.26116624,1.3629631,207.71428571428572,2.4591791242445735,2.4591791242445735,0.047697842,0.024434924,0.00010092968,1.0
2010000,0.17549317,1.3627656,525.4285714285714,1.9448123735827252,1.9448123735827252,0.053365972,0.026882213,9.987207e-05,1.0
2020000,0.2415736,1.3626106,746.8333333333334,0.7506475099209254,0.7506475099209254,0.06222578,0.024605509,9.87821e-05,1.0
2030000,0.2972525,1.3619163,674.1578947368421,1.2452294223112403,1.2452294223112403,0.05399098,0.025956813,9.765287e-05,1.0
2040000,0.27816537,1.361885,214.36,2.494492380898446,2.494492380898446,0.066298604,0.023339547,9.6627286e-05,1.0
2050000,0.20412734,1.3620417,430.42857142857144,1.7616431067165519,1.7616431067165519,0.058321755,0.02319905,9.556517e-05,1.0
2060000,0.13894811,1.3614205,239.26666666666668,2.473333646861526,2.473333646861526,0.03175854,0.021441739,9.447807e-05,1.0
2070000,0.14024994,1.3607887,384.4,2.060355234274175,2.060355234274175,0.037793458,0.025718618,9.334608e-05,1.0
2080000,0.17657958,1.3608754,249.56,2.3116951514559334,2.3116951514559334,0.041446056,0.019041564,9.220649e-05,1.0
2090000,0.26364118,1.3611933,735.551724137931,1.31258256273577,1.31258256273577,0.052367486,0.015855303,9.117648e-05,1.0
2100000,0.28316087,1.3608145,365.1666666666667,2.9947004028577604,2.9947004028577604,0.08734581,0.02163661,9.00961e-05,1.0
2110000,0.17518084,1.3600764,181.93333333333334,1.791265294738696,1.791265294738696,0.05683873,0.026498938,8.9028865e-05,1.0
2120000,0.11787996,1.3593122,503.41379310344826,2.366812338947784,2.366812338947784,None,None,None,1.0
2130000,0.14615314,1.3586534,127.0,0.47687801211658454,0.47687801211658454,0.039464135,0.025171638,8.789888e-05,1.0
2140000,0.048905715,1.3587852,572.2,1.495170296402648,1.495170296402648,0.06007837,0.025689946,8.677327e-05,1.0
2150000,0.053624623,1.3587099,495.2105263157895,1.4017644059661376,1.4017644059661376,0.020785071,0.023283876,8.568888e-05,1.0
2160000,0.07018745,1.3581461,714.7894736842105,1.2151316753466075,1.2151316753466075,0.028287789,0.025502138,8.45717e-05,1.0
2170000,0.06942505,1.3577299,1265.7692307692307,0.3235001148099804,0.3235001148099804,0.045506828,0.017461158,8.354247e-05,1.0
2180000,0.06386555,1.3576179,234.55555555555554,2.7176115420750446,2.7176115420750446,0.038221613,0.02791639,8.246727e-05,1.0
2190000,0.1030129,1.3574553,686.8333333333334,1.5678709502923691,1.5678709502923691,0.022938553,0.023845209,8.136849e-05,1.0
2200000,0.07859751,1.3574673,434.85714285714283,1.969886905020879,1.969886905020879,0.06487988,0.024397377,8.027209e-05,1.0
2210000,0.18112679,1.3574505,248.52173913043478,2.220983599179211,2.220983599179211,0.0452901,0.020402208,7.912888e-05,1.0
2220000,0.20077005,1.3568702,664.6666666666666,1.5789830183554119,1.5789830183554119,0.057486765,0.02327437,7.803607e-05,1.0
2230000,0.15219615,1.3570176,683.5714285714286,1.0505644152539648,1.0505644152539648,None,None,None,1.0
2240000,0.16263138,1.3574804,299.2,2.268706542385189,2.268706542385189,0.04467286,0.018729107,7.6994496e-05,1.0
