Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1600000,0.2755233,1.3594706,558.2,2.5008929401187094,2.5008929401187094,1.0
1610000,0.37438482,1.3593942,567.265306122449,3.11915639868918,3.11915639868918,1.0
1620000,0.51284593,1.3598701,318.0869565217391,3.302560272135306,3.302560272135306,1.0
1630000,0.41246602,1.360275,163.21052631578948,3.036826306685765,3.036826306685765,1.0
1640000,0.30346024,1.3604276,None,None,None,1.0
1650000,0.2794423,1.3602655,544.6,3.260700265603373,3.260700265603373,1.0
1660000,0.39224473,1.3594148,696.1851851851852,3.309000194883319,3.309000194883319,1.0
1670000,0.32289743,1.3589389,363.0,3.1670502755849155,3.1670502755849155,1.0
1680000,0.3411913,1.3587439,630.578947368421,3.1185792253175015,3.1185792253175015,1.0
1690000,0.44200027,1.358832,769.3030303030303,3.317607396872648,3.317607396872648,1.0
1700000,0.5218307,1.3583922,384.3333333333333,3.12314800316579,3.12314800316579,1.0
1710000,0.50694335,1.3571031,410.36842105263156,3.318079237718944,3.318079237718944,1.0
1720000,0.41937405,1.3559695,293.0,3.2098959804958818,3.2098959804958818,1.0
1730000,0.4245052,1.35503,234.57894736842104,3.2540000440619354,3.2540000440619354,1.0
1740000,0.40528437,1.3537906,206.2,2.9987252781837013,2.9987252781837013,1.0
1750000,0.3592028,1.3524317,639.8888888888889,3.284463143099048,3.284463143099048,1.0
1760000,0.50612766,1.3518738,376.1034482758621,3.203362266260103,3.203362266260103,1.0
1770000,0.430047,1.3517979,152.26315789473685,3.321366729711493,3.321366729711493,1.0
1780000,0.38426378,1.3516752,401.2068965517241,3.1941336106761202,3.1941336106761202,1.0
1790000,0.48076174,1.3516462,526.1666666666666,3.4453184244762682,3.4453184244762682,1.0
1800000,0.51524985,1.3517671,504.6842105263158,3.0765350593760243,3.0765350593760243,1.0
1810000,0.43035126,1.351482,55.0,2.991400073375553,2.991400073375553,1.0
1820000,0.41186047,1.3508618,528.7931034482758,3.0750402256054805,3.0750402256054805,1.0
1830000,0.4010247,1.3504592,381.3157894736842,3.3228335151345365,3.3228335151345365,1.0
1840000,0.45766324,1.34959,459.1142857142857,3.0791127007018075,3.0791127007018075,1.0
1850000,0.40232936,1.3485547,473.6666666666667,3.8123752048122697,3.8123752048122697,1.0
1860000,0.4598312,1.3486837,247.23529411764707,3.0584573030538325,3.0584573030538325,1.0
1870000,0.357639,1.3491528,630.5555555555555,3.303000253961525,3.303000253961525,1.0
1880000,0.43658215,1.3484918,393.42424242424244,3.197181975673602,3.197181975673602,1.0
1890000,0.3624356,1.3477057,516.1764705882352,3.350666869603932,3.350666869603932,1.0
1900000,0.4621134,1.3466536,870.375,3.4065359141053966,3.4065359141053966,1.0
1910000,0.3310145,1.3461249,401.4,3.200550210394431,3.200550210394431,1.0
1920000,0.25065187,1.3457158,338.3333333333333,3.0313002519193106,3.0313002519193106,1.0
1930000,0.35883424,1.3451486,608.92,3.0721001445921137,3.0721001445921137,1.0
