Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
360000,1.410847,0.008410678,1999.0,3.709975513465264,3.709975513465264,1.0
370000,1.4083811,0.3024893,None,4.008298426866531,4.008298426866531,1.0
380000,1.4080695,0.0958035,None,None,None,1.0
390000,1.4057443,0.06154848,1999.2222222222222,4.201078701019287,4.201078701019287,1.0
400000,1.4057459,0.151631,None,3.851722144163572,3.851722144163572,1.0
410000,1.4057821,0.24488723,None,None,None,1.0
420000,1.4062936,0.11494264,None,None,None,1.0
430000,1.4047046,0.09827655,1999.2222222222222,4.0031453508597155,4.0031453508597155,1.0
440000,1.4045099,0.28943047,None,3.207679271697998,3.207679271697998,1.0
450000,1.4026939,0.20794253,None,None,None,1.0
460000,1.3972394,0.11261802,1999.0,None,None,1.0
470000,1.3960571,0.16062585,1999.0,3.6708934497502117,3.6708934497502117,1.0
480000,1.3935208,0.33684888,None,None,None,1.0
490000,1.3919953,0.16463794,None,None,None,1.0
500000,1.3897711,0.13073069,1999.0,4.113232301341163,4.113232301341163,1.0
510000,1.3894861,0.22951266,None,3.895565614104271,3.895565614104271,1.0
520000,1.3871008,0.21481831,None,None,None,1.0
530000,1.3861542,0.1030152,None,None,None,1.0
540000,1.386007,0.10163294,1999.111111111111,3.9453461678589092,3.9453461678589092,1.0
550000,1.3839601,0.352991,None,-0.9909000545740128,-0.9909000545740128,1.0
560000,1.3829963,0.11892372,None,None,None,1.0
570000,1.3810973,0.110777795,1999.0,3.2509740628302097,3.2509740628302097,1.0
580000,1.3807944,0.18119475,None,3.5763133647186414,3.5763133647186414,1.0
590000,1.3800279,0.2577507,None,None,None,1.0
600000,1.3799279,0.1650414,None,None,None,1.0
610000,1.3790342,0.10298018,1999.0,4.003383853114569,4.003383853114569,1.0
620000,1.3788897,0.3016284,None,4.208018961548805,4.208018961548805,1.0
630000,1.3771644,0.20011003,None,None,None,1.0
640000,1.3770373,0.13542953,1999.0,None,None,1.0
650000,1.3800545,0.18742691,1999.1875,4.004376910626888,4.004376910626888,1.0
660000,1.3802625,0.359759,None,None,None,1.0
670000,1.3785906,0.15155315,None,None,None,1.0
680000,1.3784833,0.16133447,1999.2222222222222,4.002198956078953,4.002198956078953,1.0
690000,1.3785803,0.25610918,None,3.7846211940050125,3.7846211940050125,1.0
700000,1.3803785,0.22137699,None,None,None,1.0
710000,1.3756618,0.10399089,None,None,None,1.0
720000,1.375267,0.097786665,1999.0,4.298428646781865,4.298428646781865,1.0
730000,1.3747224,0.33351046,None,-0.9910000562667847,-0.9910000562667847,1.0
740000,1.374157,0.1257584,None,None,None,1.0
750000,1.3726258,0.09688067,1999.0625,3.500749260187149,3.500749260187149,1.0
760000,1.3725159,0.18320604,2000.0,4.005070561809199,4.005070561809199,1.0
770000,1.3726208,0.25409335,None,None,None,1.0
780000,1.3746265,0.15722382,None,None,None,1.0
790000,1.3736151,0.10377799,1999.0,3.8494066355320125,3.8494066355320125,1.0
800000,1.3733395,0.39354593,None,4.0075191229581835,4.0075191229581835,1.0
810000,1.3733022,0.22217211,None,None,None,1.0
820000,1.3721116,0.17490067,1999.0,None,None,1.0
830000,1.3706511,0.18677703,1999.1764705882354,3.9485711885823145,3.9485711885823145,1.0
840000,1.370615,0.30008468,None,None,None,1.0
850000,1.3699994,0.14874788,None,None,None,1.0
860000,1.371563,0.13105516,1999.0,4.1134213573402825,4.1134213573402825,1.0
870000,1.3717086,0.23315962,None,3.784632441070345,3.784632441070345,1.0
880000,1.3709544,0.1999819,None,None,None,1.0
890000,1.3693246,0.08196471,None,None,None,1.0
900000,1.369239,0.06772349,1999.0,4.004440134939025,4.004440134939025,1.0
910000,1.3701445,0.34019205,None,4.009099870920181,4.009099870920181,1.0
920000,1.3705184,0.11577406,None,None,None,1.0
930000,1.3702041,0.13131921,1999.2307692307693,3.0008494928479195,3.0008494928479195,1.0
940000,1.371398,0.24557813,1999.0,3.9334633435521806,3.9334633435521806,1.0
950000,1.3717188,0.3106695,None,None,None,1.0
960000,1.3717481,0.1300226,None,None,None,1.0
970000,1.3722284,0.11973928,1999.0,4.311114379992852,4.311114379992852,1.0
980000,1.373467,0.3031215,None,3.00815931558609,3.00815931558609,1.0
990000,1.3734927,0.20872891,None,None,None,1.0
1000000,1.3706008,0.12789789,1999.0,None,None,1.0
1010000,1.3685552,0.12472098,1999.0,3.8931823852989407,3.8931823852989407,1.0
1020000,1.3683423,0.33162937,None,None,None,1.0
1030000,1.3666183,0.114198595,None,None,None,1.0
1040000,1.3664517,0.107717454,1999.0,3.8908878515164056,3.8908878515164056,1.0
1050000,1.3669224,0.26185438,None,4.117687783307499,4.117687783307499,1.0
1060000,1.3697944,0.222752,None,None,None,1.0
1070000,1.3699642,0.09903172,None,None,None,1.0
1080000,1.3694854,0.05923837,1999.111111111111,3.5926168666166416,3.5926168666166416,1.0
1090000,1.3677741,0.32836586,None,9.00839775800705,9.00839775800705,1.0
1100000,1.3667839,0.09649049,None,None,None,1.0
1110000,1.3657709,0.061681233,1999.0,5.500999271869659,5.500999271869659,1.0
1120000,1.3671561,0.16532896,None,3.576963518347059,3.576963518347059,1.0
1130000,1.3673043,0.19353929,None,None,None,1.0
1140000,1.3678887,0.07142873,None,None,None,1.0
1150000,1.3675004,0.084683284,1999.0,4.156907112552569,4.156907112552569,1.0
1160000,1.367492,0.30007213,None,4.007579213380813,4.007579213380813,1.0
1170000,1.367586,0.16770491,None,None,None,1.0
1180000,1.3651229,0.11241806,1999.0,None,None,1.0
1190000,1.3659786,0.1315893,1999.0,3.8375381264421673,3.8375381264421673,1.0
1200000,1.3638328,0.3028261,None,None,None,1.0
1210000,1.3635745,0.104601055,None,None,None,1.0
1220000,1.3628237,0.086655535,1999.111111111111,4.0021656718519,4.0021656718519,1.0
1230000,1.3622049,0.25400826,None,4.117499152819316,4.117499152819316,1.0
1240000,1.3597343,0.18918769,None,None,None,1.0
1250000,1.3594687,0.039722465,None,None,None,1.0
1260000,1.3581771,0.04511563,1999.111111111111,4.122069795342052,4.122069795342052,1.0
1270000,1.3573259,0.41564232,None,3.0092998147010803,3.0092998147010803,1.0
1280000,1.3578836,0.090127744,None,None,None,1.0
1290000,1.3593476,0.07671807,1999.0,4.500923678278923,4.500923678278923,1.0
1300000,1.3598922,0.14489153,1999.0,3.576891984258379,3.576891984258379,1.0
1310000,1.3584231,0.26006642,None,None,None,1.0
1320000,1.3582813,0.13784084,None,None,None,1.0
1330000,1.3580396,0.10419547,1999.0,3.695391569000024,3.695391569000024,1.0
1340000,1.3569546,0.24158469,None,4.60775885283947,4.60775885283947,1.0
1350000,1.3547027,0.10263803,None,None,None,1.0
1360000,1.3548177,0.035554353,1999.0,None,None,1.0
1370000,1.3530341,0.057079263,1999.1176470588234,4.060088105499744,4.060088105499744,1.0
1380000,1.353532,0.2682541,None,None,None,1.0
1390000,1.3536199,0.1108118,None,None,None,1.0
1400000,1.354353,0.105858736,1999.0,3.7798549234867096,3.7798549234867096,1.0
1410000,1.3552831,0.2628144,None,4.117432557874256,4.117432557874256,1.0
1420000,1.3548776,0.17973556,None,None,None,1.0
1430000,1.3548402,0.083344996,None,None,None,1.0
1440000,1.3549302,0.059112996,1999.0,3.8863757533185623,3.8863757533185623,1.0
1450000,1.353979,0.27600163,None,1.0084995925426483,1.0084995925426483,1.0
1460000,1.3530577,0.11875039,None,None,None,1.0
1470000,1.3508922,0.058951505,1999.0,3.2510490119457245,3.2510490119457245,1.0
1480000,1.3507618,0.14151348,1999.0,4.291213368730886,4.291213368730886,1.0
1490000,1.3512986,0.1704194,None,None,None,1.0
1500000,1.3514321,0.07757516,None,None,None,1.0
1510000,1.3537344,0.04338813,1999.0555555555557,4.234107206647213,4.234107206647213,1.0
1520000,1.3555368,0.20620883,None,3.6076593726873396,3.6076593726873396,1.0
1530000,1.3555092,0.1084069,None,None,None,1.0
1540000,1.3555895,0.06438621,1999.0,None,None,1.0
1550000,1.3552728,0.09379038,1999.0,4.060171451833513,4.060171451833513,1.0
1560000,1.3538029,0.29196173,None,None,None,1.0
1570000,1.3536536,0.11031171,None,None,None,1.0
1580000,1.3526212,0.08257856,1999.0,4.113443785243565,4.113443785243565,1.0
1590000,1.3548373,0.19974665,None,3.895599146684011,3.895599146684011,1.0
1600000,1.3543904,0.17571945,None,None,None,1.0
1610000,1.3542743,0.07071708,None,None,None,1.0
1620000,1.3531297,0.036857672,1999.111111111111,4.063111122916727,4.063111122916727,1.0
1630000,1.3539395,0.3351609,None,3.008898973464966,3.008898973464966,1.0
1640000,1.3533918,0.10003035,None,None,None,1.0
1650000,1.3555061,0.036441244,1999.0,4.251149065792561,4.251149065792561,1.0
1660000,1.3549472,0.16737822,1999.0,4.148734809032509,4.148734809032509,1.0
1670000,1.3564138,0.28140152,None,None,None,1.0
1680000,1.356509,0.1268789,None,None,None,1.0
1690000,1.355868,0.09833798,1999.111111111111,4.157091599244338,4.157091599244338,1.0
1700000,1.3549196,0.26475948,None,3.0076393723487853,3.0076393723487853,1.0
1710000,1.3535758,0.13976993,None,None,None,1.0
1720000,1.3528408,0.04750779,1999.0,None,None,1.0
1730000,1.3519065,0.08835912,1999.1764705882354,3.948971557948324,3.948971557948324,1.0
1740000,1.3506685,0.30340767,None,None,None,1.0
1750000,1.3505098,0.18839979,None,None,None,1.0
1760000,1.3500838,0.13659927,1999.0,4.113287932342953,4.113287932342953,1.0
1770000,1.3510844,0.21639118,None,3.7846879412730536,3.7846879412730536,1.0
1780000,1.3509016,0.17528686,None,None,None,1.0
1790000,1.350847,0.073371805,None,None,None,1.0
1800000,1.3507656,0.060090642,1999.0,4.180975548484746,4.180975548484746,1.0
1810000,1.3505968,0.29846048,None,4.0092989802360535,4.0092989802360535,1.0
1820000,1.3501796,0.07889239,None,None,None,1.0
1830000,1.3492454,0.060173053,1999.0,2.7510492503643036,2.7510492503643036,1.0
1840000,1.350277,0.13807078,1999.0,4.434192154024329,4.434192154024329,1.0
1850000,1.3495122,0.19728187,None,None,None,1.0
1860000,1.3493445,0.07051915,None,None,None,1.0
1870000,1.3472011,0.058608554,1999.0,3.6953840209887576,3.6953840209887576,1.0
1880000,1.3501803,0.28939566,None,4.407538902759552,4.407538902759552,1.0
1890000,1.3529509,0.1632228,None,None,None,1.0
1900000,1.3537871,0.059373718,1999.0,None,None,1.0
1910000,1.3548486,0.09954876,1999.0,4.115499147110516,4.115499147110516,1.0
1920000,1.3516977,0.29112488,None,None,None,1.0
1930000,1.3513303,0.104377404,None,None,None,1.0
1940000,1.3511231,0.07233164,1999.0,4.224621271093686,4.224621271093686,1.0
1950000,1.3526975,0.24778852,None,3.8959326263931064,3.8959326263931064,1.0
1960000,1.3524619,0.19678044,None,None,None,1.0
1970000,1.352383,0.09978037,None,None,None,1.0
1980000,1.3516345,0.084883645,1999.0,3.4746111850528156,3.4746111850528156,1.0
1990000,1.3503577,0.23959437,None,9.00800034403801,9.00800034403801,1.0
2000000,1.3499162,0.093342654,None,None,None,1.0
2010000,1.3491646,0.065619886,1999.0,4.750998970121145,4.750998970121145,1.0
2020000,1.3515891,0.13948871,1999.375,3.8626493332641467,3.8626493332641467,1.0
2030000,1.3521211,0.20417997,None,None,None,1.0
2040000,1.3520633,0.056246903,None,None,None,1.0
2050000,1.3503989,0.05301495,1999.0555555555557,3.5415067065220613,3.5415067065220613,1.0
2060000,1.3509706,0.23373327,None,4.607478892803192,4.607478892803192,1.0
2070000,1.3496623,0.10332328,None,None,None,1.0
2080000,1.3490161,0.06363354,1999.0,None,None,1.0
2090000,1.3500503,0.099959485,1999.0,4.0044994205236435,4.0044994205236435,1.0
2100000,1.351627,0.2680962,None,None,None,1.0
2110000,1.35175,0.099769294,None,None,None,1.0
2120000,1.3520876,0.08242377,1999.0555555555557,4.335576810770565,4.335576810770565,1.0
2130000,1.3526137,0.21533456,None,4.229565774401029,4.229565774401029,1.0
2140000,1.3523552,0.20858845,None,None,None,1.0
2150000,1.3523178,0.11301205,None,None,None,1.0
2160000,1.351649,0.09355468,1999.0,4.180493332007352,4.180493332007352,1.0
2170000,1.3511652,0.34685463,None,0.00879967212677002,0.00879967212677002,1.0
2180000,1.3519938,0.12354504,None,None,None,1.0
2190000,1.3530117,0.08689641,1999.0,3.7510741725564003,3.7510741725564003,1.0
2200000,1.3512951,0.15056947,1999.0,4.220106187675681,4.220106187675681,1.0
2210000,1.3501395,0.21279459,None,None,None,1.0
2220000,1.3499886,0.10417341,None,None,None,1.0
2230000,1.3485308,0.07244466,1999.0,4.464991459479699,4.464991459479699,1.0
2240000,1.3488656,0.34743044,None,3.40825954079628,3.40825954079628,1.0
2250000,1.3473876,0.18584304,None,None,None,1.0
2260000,1.3471297,0.08646225,1999.0,None,None,1.0
2270000,1.3466746,0.094506696,1999.0,4.226826895442274,4.226826895442274,1.0
2280000,1.3478168,0.38071772,None,None,None,1.0
2290000,1.3479656,0.16262098,None,None,None,1.0
2300000,1.3491569,0.10455405,1999.1666666666667,4.113288114468257,4.113288114468257,1.0
2310000,1.349802,0.27099472,None,4.0064883182446165,4.0064883182446165,1.0
2320000,1.3492941,0.2461814,None,None,None,1.0
2330000,1.3475899,0.14662533,None,None,None,1.0
2340000,1.3486234,0.1049549,1999.0,3.5338110073524365,3.5338110073524365,1.0
2350000,1.3495833,0.40987772,None,12.008298590779305,12.008298590779305,1.0
2360000,1.3496633,0.13110518,None,None,None,1.0
2370000,1.3495208,0.101243,1999.0,3.7506242841482162,3.7506242841482162,1.0
2380000,1.3487054,0.15393843,None,4.147920653223991,4.147920653223991,1.0
2390000,1.3483436,0.277579,None,None,None,1.0
2400000,1.3487942,0.119449556,None,None,None,1.0
2410000,1.3487875,0.08900667,1999.0,4.003568463600599,4.003568463600599,1.0
2420000,1.347166,0.32670113,None,4.2079791784286495,4.2079791784286495,1.0
2430000,1.3473063,0.14609131,None,None,None,1.0
2440000,1.3481965,0.103183605,1999.0,None,None,1.0
2450000,1.350368,0.15684037,1999.0588235294117,4.226965967979696,4.226965967979696,1.0
2460000,1.3509023,0.33333296,None,None,None,1.0
2470000,1.3509437,0.15736277,None,None,None,1.0
2480000,1.3505386,0.11142054,1999.0,4.22453272011545,4.22453272011545,1.0
2490000,1.3513186,0.25418276,None,4.006832343008783,4.006832343008783,1.0
2500000,1.3528603,0.18151295,None,None,None,1.0
2510000,1.3529077,0.101019956,None,None,None,1.0
2520000,1.3517945,0.08698525,1999.0555555555557,4.180969871142331,4.180969871142331,1.0
2530000,1.3522499,0.40516478,None,5.009399801492691,5.009399801492691,1.0
2540000,1.352985,0.108887576,None,None,None,1.0
2550000,1.3530202,0.0831151,1999.0,5.250849008560181,5.250849008560181,1.0
2560000,1.3517133,0.15954953,None,3.791542007454804,3.791542007454804,1.0
2570000,1.3507965,0.24057624,None,None,None,1.0
2580000,1.3508444,0.07346458,None,None,None,1.0
2590000,1.3539736,0.048324272,1999.111111111111,4.5418067287940245,4.5418067287940245,1.0
2600000,1.3555346,0.3473637,None,2.8084196954965592,2.8084196954965592,1.0
2610000,1.3552227,0.20786677,None,None,None,1.0
2620000,1.3554624,0.15668212,1999.0,None,None,1.0
2630000,1.3553122,0.18455061,1999.0,3.7818657805522284,3.7818657805522284,1.0
2640000,1.3539851,0.33047667,None,None,None,1.0
2650000,1.3538862,0.10378131,None,None,None,1.0
2660000,1.3555166,0.07694047,1999.0,4.224576627214749,4.224576627214749,1.0
2670000,1.3571663,0.1815137,None,4.229532753427823,4.229532753427823,1.0
2680000,1.3556957,0.14250936,None,None,None,1.0
2690000,1.3554506,0.08245578,None,None,None,1.0
2700000,1.353287,0.07522199,1999.0555555555557,4.121917017242488,4.121917017242488,1.0
2710000,1.3533512,0.29726583,None,4.009498655796051,4.009498655796051,1.0
2720000,1.3561685,0.10219093,None,None,None,1.0
2730000,1.3564551,0.06322439,1999.0,4.251024037599564,4.251024037599564,1.0
2740000,1.3558447,0.12854691,None,4.14862076405968,4.14862076405968,1.0
2750000,1.3560323,0.21130478,None,None,None,1.0
2760000,1.3546016,0.0926462,None,None,None,1.0
2770000,1.3544716,0.07222234,1999.0,3.695391372992442,3.695391372992442,1.0
2780000,1.3537655,0.27677888,None,4.207179352641106,4.207179352641106,1.0
2790000,1.3515764,0.12809397,None,None,None,1.0
2800000,1.3507085,0.060908396,1999.0,None,None,1.0
2810000,1.3480995,0.08842468,1999.0,3.949127054048909,3.949127054048909,1.0
2820000,1.3473443,0.2683479,None,None,None,1.0
2830000,1.3472037,0.10154523,None,None,None,1.0
2840000,1.3451061,0.07653397,1999.0555555555557,3.8909770432445736,3.8909770432445736,1.0
2850000,1.3441461,0.20663634,None,3.8953545722696514,3.8953545722696514,1.0
2860000,1.3433925,0.19416854,None,None,None,1.0
2870000,1.3433398,0.07240225,None,None,None,1.0
2880000,1.3433597,0.062323894,1999.0,4.239399008014622,4.239399008014622,1.0
2890000,1.3421508,0.27603006,None,2.0091995000839233,2.0091995000839233,1.0
2900000,1.3415039,0.09408243,None,None,None,1.0
2910000,1.3408085,0.063369244,1999.0,4.751024875789881,4.751024875789881,1.0
2920000,1.3394443,0.124196835,1999.1818181818182,3.8629135361739566,3.8629135361739566,1.0
2930000,1.3387877,0.22722784,None,None,None,1.0
2940000,1.3372347,0.07085318,None,None,None,1.0
2950000,1.3371762,0.06702577,1999.0,4.310829978722793,4.310829978722793,1.0
2960000,1.338318,0.29567683,None,3.2077390253543854,3.2077390253543854,1.0
2970000,1.3398156,0.13949999,None,None,None,1.0
2980000,1.3398836,0.08169972,1999.0,None,None,1.0
2990000,1.340248,0.11463998,1999.0,4.059965872930156,4.059965872930156,1.0
3000000,1.3404704,0.2963101,None,None,None,1.0
3010000,1.3405039,0.10921929,None,None,None,1.0
3020000,1.3414035,0.091255985,1999.0,3.668788140018781,3.668788140018781,1.0
3030000,1.3417779,0.19657695,None,4.006432546509637,4.006432546509637,1.0
3040000,1.3400522,0.2751004,None,None,None,1.0
3050000,1.3374083,0.12676431,None,None,None,1.0
3060000,1.3373004,0.10261861,1999.0,3.8273757266647674,3.8273757266647674,1.0
3070000,1.3383458,0.34082288,None,8.00769853591919,8.00769853591919,1.0
3080000,1.3405176,0.12243793,None,None,None,1.0
3090000,1.340711,0.09824574,1999.0,3.7509243860840797,3.7509243860840797,1.0
3100000,1.3413202,0.1918883,None,4.29148494558675,4.29148494558675,1.0
3110000,1.3416126,0.26963085,None,None,None,1.0
3120000,1.34145,0.091530584,None,None,None,1.0
3130000,1.3414185,0.07249542,1999.0555555555557,4.080268389903582,4.080268389903582,1.0
3140000,1.3411897,0.24688482,None,4.407739651203156,4.407739651203156,1.0
3150000,1.3399881,0.15058725,None,None,None,1.0
3160000,1.3406043,0.086012825,1999.0,None,None,1.0
3170000,1.3408891,0.11210368,1999.0,4.115382788081964,4.115382788081964,1.0
3180000,1.3411937,0.3443717,None,None,None,1.0
3190000,1.3412234,0.095933735,None,None,None,1.0
3200000,1.3405836,0.07018148,1999.0,4.0022989643944635,4.0022989643944635,1.0
3210000,1.3397415,0.22113165,None,4.340110273824798,4.340110273824798,1.0
3220000,1.3375245,0.18298922,None,None,None,1.0
3230000,1.3373567,0.08998201,None,None,None,1.0
3240000,1.3376632,0.064143896,1999.0,3.7688521462328293,3.7688521462328293,1.0
3250000,1.3376021,0.27120286,None,6.008299067616463,6.008299067616463,1.0
3260000,1.3369972,0.0682484,None,None,None,1.0
3270000,1.3369731,0.046757277,1999.0,4.000874489545822,4.000874489545822,1.0
3280000,1.336577,0.117299855,None,4.005584895610809,4.005584895610809,1.0
3290000,1.3391485,0.2881043,None,None,None,1.0
3300000,1.3417624,0.10872841,None,None,None,1.0
3310000,1.3419534,0.083133005,1999.0,4.233714477374003,4.233714477374003,1.0
3320000,1.3429037,0.2520413,None,3.807379388809204,3.807379388809204,1.0
3330000,1.3437543,0.10153079,None,None,None,1.0
3340000,1.3437186,0.046943493,1999.0,None,None,1.0
3350000,1.3454688,0.090187356,1999.0,3.8933103705445924,3.8933103705445924,1.0
3360000,1.3449419,0.23416956,None,None,None,1.0
3370000,1.3423733,0.072330765,None,None,None,1.0
3380000,1.3421601,0.07355374,1999.0,3.4463771796888776,3.4463771796888776,1.0
3390000,1.3418376,0.2731858,None,4.117043937246005,4.117043937246005,1.0
3400000,1.3411034,0.19614713,None,None,None,1.0
3410000,1.3400769,0.08854987,None,None,None,1.0
3420000,1.3399564,0.072523974,1999.0,3.886963937212439,3.886963937212439,1.0
3430000,1.3378665,0.35012493,None,8.008898168802261,8.008898168802261,1.0
3440000,1.3366318,0.06975321,None,None,None,1.0
3450000,1.3351024,0.05394288,1999.0,6.000874061137438,6.000874061137438,1.0
3460000,1.3335785,0.11398505,1999.5,3.8629207792026654,3.8629207792026654,1.0
3470000,1.3323117,0.18107936,None,None,None,1.0
3480000,1.3327115,0.03383856,None,None,None,1.0
3490000,1.3327862,0.03269789,1999.0555555555557,3.6185607337034664,3.6185607337034664,1.0
3500000,1.3336377,0.21287295,None,4.007139295339584,4.007139295339584,1.0
3510000,1.332505,0.12260268,None,None,None,1.0
3520000,1.3319951,0.0388375,1999.0,None,None,1.0
3530000,1.3305911,0.08157494,1999.0,4.060049265623093,4.060049265623093,1.0
3540000,1.3274873,0.22240472,None,None,None,1.0
3550000,1.327401,0.025149267,None,None,None,1.0
3560000,1.3275007,0.015217493,1999.0,3.890810305873553,3.890810305873553,1.0
3570000,1.3293288,0.18524477,None,4.006621892253558,4.006621892253558,1.0
3580000,1.3285013,0.16288935,None,None,None,1.0
3590000,1.3276002,0.041100927,None,None,None,1.0
3600000,1.3274784,0.03674475,1999.0,3.8275050915339413,3.8275050915339413,1.0
3610000,1.3251783,0.32398957,None,5.00819993019104,5.00819993019104,1.0
3620000,1.3225913,0.05174486,None,None,None,1.0
3630000,1.3224238,0.049718507,1999.0,3.250649083405733,3.250649083405733,1.0
3640000,1.320396,0.1507447,1999.0,4.005227734999997,4.005227734999997,1.0
3650000,1.3208684,0.3033258,None,None,None,1.0
3660000,1.3209978,0.078469455,None,None,None,1.0
3670000,1.3210219,0.06786503,1999.2222222222222,4.464968274419125,4.464968274419125,1.0
3680000,1.321679,0.28673312,None,3.0084594428539275,3.0084594428539275,1.0
3690000,1.322527,0.12856883,None,None,None,1.0
3700000,1.3244019,0.0593108,1999.0,None,None,1.0
3710000,1.3249809,0.07590834,1999.0,4.060015905234549,4.060015905234549,1.0
3720000,1.3250186,0.29314303,None,None,None,1.0
3730000,1.3258785,0.06430982,None,None,None,1.0
3740000,1.3259954,0.059266098,1999.0,4.22412156396442,4.22412156396442,1.0
3750000,1.3268998,0.16656885,None,3.784388464358118,3.784388464358118,1.0
3760000,1.3259431,0.1605926,None,None,None,1.0
3770000,1.3256207,0.0667514,None,None,None,1.0
3780000,1.3256485,0.06843539,1999.111111111111,3.8273994466837715,3.8273994466837715,1.0
3790000,1.3267974,0.36285496,None,7.007799535989761,7.007799535989761,1.0
3800000,1.3272319,0.060777865,None,None,None,1.0
3810000,1.3272381,0.046372097,1999.0,5.000748820602894,5.000748820602894,1.0
3820000,1.3291181,0.14602484,1999.0,3.6483494618109296,3.6483494618109296,1.0
3830000,1.3294159,0.34116223,None,None,None,1.0
3840000,1.329877,0.107667394,None,None,None,1.0
3850000,1.3299092,0.070179224,1999.0555555555557,3.695514583816895,3.695514583816895,1.0
3860000,1.3297684,0.2922032,None,5.007859241962433,5.007859241962433,1.0
3870000,1.3312066,0.11126364,None,None,None,1.0
3880000,1.3323133,0.0658416,1999.0,None,None,1.0
3890000,1.3324962,0.098169975,1999.0,4.171299418641461,4.171299418641461,1.0
3900000,1.3307786,0.29544288,None,None,None,1.0
3910000,1.330143,0.057381574,None,None,None,1.0
3920000,1.3301942,0.05537346,1999.111111111111,4.33567697637611,4.33567697637611,1.0
3930000,1.3327333,0.19654694,None,4.229165789153841,4.229165789153841,1.0
3940000,1.3333198,0.16498019,None,None,None,1.0
3950000,1.33331,0.05251339,None,None,None,1.0
3960000,1.3331842,0.05412558,1999.0,3.9452995517674614,3.9452995517674614,1.0
3970000,1.3298491,0.4421541,None,5.008699595928192,5.008699595928192,1.0
3980000,1.3288147,0.106986135,None,None,None,1.0
3990000,1.3267792,0.07625826,1999.0,3.500674396753311,3.500674396753311,1.0
4000000,1.3265419,0.18180586,1999.0,4.5054704536284715,4.5054704536284715,1.0
4010000,1.3257992,0.42755088,None,None,None,1.0
4020000,1.3247749,0.22434111,None,None,None,1.0
4030000,1.3242426,0.18347013,1999.0,4.080468433407637,4.080468433407637,1.0
4040000,1.3241336,0.35484725,None,4.008019119501114,4.008019119501114,1.0
4050000,1.3240274,0.16733488,None,None,None,1.0
4060000,1.3225806,0.0796018,1999.0,None,None,1.0
4070000,1.3230572,0.12357946,1999.0,4.115393719739384,4.115393719739384,1.0
4080000,1.3231038,0.24062853,None,None,None,1.0
4090000,1.3235397,0.063134134,None,None,None,1.0
4100000,1.3240311,0.042060692,1999.0,4.002188116312027,4.002188116312027,1.0
4110000,1.3239733,0.19661926,1999.0,4.229376936952273,4.229376936952273,1.0
4120000,1.3239379,0.18039273,None,None,None,1.0
4130000,1.3232234,0.10523047,None,None,None,1.0
4140000,1.3237069,0.087889686,1999.0,4.298293188214302,4.298293188214302,1.0
4150000,1.3232783,0.34375614,None,0.008899703621864319,0.008899703621864319,1.0
4160000,1.3207734,0.14737582,None,None,None,1.0
