Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
780000,1.3308666,-0.27495757,1455.2857142857142,-6.993429039205823,-6.993429039205823,1.0
790000,1.3304651,0.5637262,1999.0,-9.996000528335571,-9.996000528335571,1.0
800000,1.3300586,0.5242114,1688.3333333333333,-8.27750052511692,-8.27750052511692,1.0
810000,1.3301784,0.47648033,1999.0,-9.999000787734985,-9.999000787734985,1.0
820000,1.3300306,-180.31268,1681.3333333333333,-8.243500649929047,-8.243500649929047,1.0
830000,1.3308665,-0.8284831,1672.3333333333333,-8.196000436941782,-8.196000436941782,1.0
840000,1.3309757,-0.0014364601,1999.0,-9.996000528335571,-9.996000528335571,1.0
850000,1.3309685,-0.013594931,1999.0,-9.996000528335571,-9.996000528335571,1.0
860000,1.3311383,0.06489398,1682.3333333333333,-8.246000419060389,-8.246000419060389,1.0
870000,1.3309714,-0.25294015,1999.0,-9.996000528335571,-9.996000528335571,1.0
880000,1.3309717,-0.6726858,1999.0,-9.996000528335571,-9.996000528335571,1.0
890000,1.3310407,-0.43112645,1740.0,-8.242600393295287,-8.242600393295287,1.0
900000,1.3309305,-1.1422775,1999.0,-9.999000787734985,-9.999000787734985,1.0
910000,1.3308692,-0.7721659,1999.0,-9.999000787734985,-9.999000787734985,1.0
920000,1.3308426,-0.5804877,1999.0,-9.999000787734985,-9.999000787734985,1.0
930000,1.3307815,-0.63157856,1346.3333333333333,-6.9148576600211005,-6.9148576600211005,1.0
940000,1.3307403,-0.2535616,1999.0,-9.996000528335571,-9.996000528335571,1.0
950000,1.3308055,-90.35365,1999.0,-9.996000528335571,-9.996000528335571,1.0
960000,1.3309487,-0.49441692,1675.6666666666667,-8.212667107582092,-8.212667107582092,1.0
970000,1.3309631,-0.7426907,1999.0,-9.996000528335571,-9.996000528335571,1.0
980000,1.3309448,-0.3662439,1999.0,-9.996000528335571,-9.996000528335571,1.0
990000,1.330917,-0.5654086,1999.0,-9.996000528335571,-9.996000528335571,1.0
1000000,1.3309134,-0.54168195,1675.0,-8.211833953857422,-8.211833953857422,1.0
