Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3750000,4.2318187,1999.0,-0.22756884,-2.279410433310729,-2.279410433310729,1.0
3760000,4.234735,None,-0.1910471,-1.2106677442789078,-1.2106677442789078,1.0
3770000,4.2675633,None,0.022245133,None,None,1.0
3780000,4.2396502,1906.0,-0.06500956,-2.4880955070257187,-2.4880955070257187,1.0
3790000,4.255612,1569.0,-0.18436526,-0.6888806581497192,-0.6888806581497192,1.0
3800000,4.241988,None,-0.12291218,-2.2181102335453033,-2.2181102335453033,1.0
3810000,4.237561,1999.0,-0.14607444,-3.735385224223137,-3.735385224223137,1.0
3820000,4.237832,1979.0,-0.103316285,-0.25790398319562274,-0.25790398319562274,1.0
3830000,4.2357683,1999.0,-0.12969664,-3.6406902447342873,-3.6406902447342873,1.0
3840000,4.2583675,None,-0.18727513,None,None,1.0
3850000,4.2443547,None,-0.1418136,None,None,1.0
3860000,4.227604,1999.0,-0.08412261,-3.4958966791629793,-3.4958966791629793,1.0
3870000,4.236923,1999.0,-0.21135649,-1.9984623126008294,-1.9984623126008294,1.0
3880000,4.226757,1732.5,-0.18899505,-1.6392958892716303,-1.6392958892716303,1.0
3890000,4.211213,1999.0,-0.121545896,-0.8762329369783401,-0.8762329369783401,1.0
3900000,4.201188,None,-0.019497024,None,None,1.0
3910000,4.2235017,1999.0,-0.11989753,-2.033412843942642,-2.033412843942642,1.0
3920000,4.2345676,1999.0,-0.17598538,-2.843776609748602,-2.843776609748602,1.0
3930000,4.221883,1076.0,-0.17019513,None,None,1.0
3940000,4.2234507,1999.0,-0.15717399,-1.3982466571033,-1.3982466571033,1.0
3950000,4.204247,1999.0,-0.14515993,-2.2222857226928077,-2.2222857226928077,1.0
3960000,4.222449,None,-0.15354668,-3.238920107483864,-3.238920107483864,1.0
3970000,4.2057376,None,-0.15215234,None,None,1.0
3980000,4.214712,None,-0.14679655,None,None,1.0
3990000,4.213922,1999.0,-0.15011777,-2.5804073181417255,-2.5804073181417255,1.0
4000000,4.19891,1979.0,-0.19088496,-3.2535065280066595,-3.2535065280066595,1.0
4010000,4.195864,1999.0,-0.2205042,-2.1889189556241035,-2.1889189556241035,1.0
4020000,4.1971793,1702.0,-0.15233749,-2.416454553604126,-2.416454553604126,1.0
4030000,4.2210975,None,-0.08333165,None,None,1.0
4040000,4.2138267,1999.0,-0.16058746,-3.1361802220344543,-3.1361802220344543,1.0
4050000,4.2133045,1999.0,-0.12650183,-3.721920371055603,-3.721920371055603,1.0
