Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3110000,1.0324324,-10.048338,842.9166666666666,-100.89166128635406,-100.89166128635406,1.0
3120000,1.032143,-10.063565,808.75,-105.92166074117024,-105.92166074117024,1.0
3130000,1.0299811,-10.38785,934.0909090909091,-102.55817634409124,-102.55817634409124,1.0
3140000,1.028895,-10.922986,807.6666666666666,-114.15999428431194,-114.15999428431194,1.0
3150000,1.0299672,-10.946631,803.75,-105.45332876841228,-105.45332876841228,1.0
3160000,1.030656,-10.190725,999.0,-99.85999383926392,-99.85999383926392,1.0
3170000,1.0293193,-11.332263,771.0714285714286,-105.73428022861481,-105.73428022861481,1.0
3180000,1.027018,-10.008542,918.0909090909091,-100.8381759036671,-100.8381759036671,1.0
3190000,1.025786,-10.531729,862.9090909090909,-95.32363117824902,-95.32363117824902,1.0
3200000,1.0255365,-10.515202,890.7272727272727,-116.38181270252575,-116.38181270252575,1.0
3210000,1.0260854,-9.818512,999.0,-99.9399938583374,-99.9399938583374,1.0
3220000,1.0261046,-10.323342,884.5833333333334,-105.16166118780772,-105.16166118780772,1.0
3230000,1.0259098,-10.369189,841.3333333333334,-110.02726797624068,-110.02726797624068,1.0
3240000,1.0253392,-10.144745,999.0,-99.87999382019044,-99.87999382019044,1.0
3250000,1.0237094,-10.5743685,756.1666666666666,-108.31076464286217,-108.31076464286217,1.0
3260000,1.0213584,-10.649219,868.5,-111.89832806587219,-111.89832806587219,1.0
3270000,1.0189924,-10.924904,728.2142857142857,-108.52285197802952,-108.52285197802952,1.0
3280000,1.0180359,-9.895834,999.0,-99.9399938583374,-99.9399938583374,1.0
3290000,1.0178044,-11.065579,831.5,-108.10666026671727,-108.10666026671727,1.0
3300000,1.0175049,-10.956966,756.8461538461538,-114.1969189460461,-114.1969189460461,1.0
3310000,1.0164298,-10.607454,969.1,-106.95599393844604,-106.95599393844604,1.0
3320000,1.0149007,-10.143808,887.9090909090909,-107.04363053495234,-107.04363053495234,1.0
3330000,1.0146132,-10.072939,944.8181818181819,-103.35453987121582,-103.35453987121582,1.0
3340000,1.0147238,-10.717246,864.5,-111.51332714160283,-111.51332714160283,1.0
3350000,1.0135175,-10.553864,921.4545454545455,-101.44399485588073,-101.44399485588073,1.0
3360000,1.0114484,-10.688812,766.5833333333334,-124.41384088076077,-124.41384088076077,1.0
3370000,1.0101279,-10.6449585,999.0,-99.61999390125274,-99.61999390125274,1.0
3380000,1.0086359,-10.770874,790.9230769230769,-109.77384072083693,-109.77384072083693,1.0
3390000,1.0060064,-11.186681,879.3636363636364,-115.18363063985652,-115.18363063985652,1.0
3400000,1.0043324,-11.538539,877.0833333333334,-112.76832795143127,-112.76832795143127,1.0
3410000,1.0039498,-10.947236,920.0,-101.14363050460815,-101.14363050460815,1.0
3420000,1.0026778,-10.456647,918.0909090909091,-100.93999446522106,-100.93999446522106,1.0
3430000,1.0032266,-10.41391,999.0,-99.83999385833741,-99.83999385833741,1.0
3440000,1.0030234,-10.213644,926.6,-102.6999945640564,-102.6999945640564,1.0
3450000,1.0027652,-10.107669,865.25,-103.064994653066,-103.064994653066,1.0
3460000,1.0024741,-9.956908,999.0,-99.9399938583374,-99.9399938583374,1.0
3470000,1.0038084,-10.363428,846.5833333333334,-101.29166132211685,-101.29166132211685,1.0
3480000,1.004038,-10.076689,892.0909090909091,-107.46363108808345,-107.46363108808345,1.0
3490000,1.0040275,-10.248659,909.2727272727273,-100.10726677287708,-100.10726677287708,1.0
3500000,1.0025343,-10.60297,828.0,-107.8733274936676,-107.8733274936676,1.0
3510000,1.0007508,-10.880295,883.5454545454545,-106.5163584839214,-106.5163584839214,1.0
3520000,0.99919933,-10.279093,999.0,-99.95999383926392,-99.95999383926392,1.0
3530000,0.9969553,-11.269694,960.0,-105.0727218281139,-105.0727218281139,1.0
3540000,0.99337125,-10.399138,830.5454545454545,-110.42181259935552,-110.42181259935552,1.0
3550000,0.9908383,-11.674336,957.1818181818181,-113.78181214766069,-113.78181214766069,1.0
3560000,0.9886785,-11.743935,835.0,-100.24332789580028,-100.24332789580028,1.0
3570000,0.9860759,-10.962863,909.5454545454545,-109.02908580953425,-109.02908580953425,1.0
3580000,0.9841583,-10.481139,934.6363636363636,-111.70908520438455,-111.70908520438455,1.0
3590000,0.9823212,-10.867735,798.0,-113.18332745631535,-113.18332745631535,1.0
3600000,0.9804631,-10.25119,869.8181818181819,-105.19090301340276,-105.19090301340276,1.0
3610000,0.9786629,-10.226866,938.5454545454545,-102.98363052714954,-102.98363052714954,1.0
3620000,0.9769221,-10.428436,914.9090909090909,-109.61272131312977,-109.61272131312977,1.0
3630000,0.9761586,-10.252765,901.3636363636364,-117.45453934236006,-117.45453934236006,1.0
3640000,0.9760452,-10.727415,997.0,-109.79999406337738,-109.79999406337738,1.0
3650000,0.9754759,-10.533739,999.0,-99.99999403953552,-99.99999403953552,1.0
3660000,0.9743804,-10.335157,999.0,-99.99999403953552,-99.99999403953552,1.0
3670000,0.9736046,-11.747979,876.4545454545455,-105.89999456839128,-105.89999456839128,1.0
3680000,0.974351,-10.074916,917.4545454545455,-109.90908514369617,-109.90908514369617,1.0
3690000,0.9760699,-10.216,915.9090909090909,-100.75999407334761,-100.75999407334761,1.0
3700000,0.9779448,-11.327699,950.2727272727273,-103.96363032947887,-103.96363032947887,1.0
3710000,0.97879535,-10.471161,924.2727272727273,-101.58181251179089,-101.58181251179089,1.0
3720000,0.9789991,-9.933379,999.0,-99.79999403953552,-99.79999403953552,1.0
3730000,0.97803515,-10.730769,760.8333333333334,-109.4699939886729,-109.4699939886729,1.0
3740000,0.9773059,-10.132103,973.8181818181819,-106.40908501364969,-106.40908501364969,1.0
3750000,0.9748361,-10.201166,817.25,-106.63332855701447,-106.63332855701447,1.0
3760000,0.97221893,-10.630632,913.9090909090909,-100.36908518184315,-100.36908518184315,1.0
3770000,0.9699026,-10.064485,999.0,-99.91999387741089,-99.91999387741089,1.0
3780000,0.9678785,-10.544273,999.0,-99.91999387741089,-99.91999387741089,1.0
3790000,0.9663071,-10.214917,912.7272727272727,-100.41999418085271,-100.41999418085271,1.0
3800000,0.9646368,-10.897586,888.8181818181819,-107.06544932452115,-107.06544932452115,1.0
3810000,0.96411103,-12.280132,736.2857142857143,-116.54142429147448,-116.54142429147448,1.0
3820000,0.96323407,-10.925149,924.7,-102.5279942035675,-102.5279942035675,1.0
3830000,0.961566,-10.868776,937.1818181818181,-102.8145392591303,-102.8145392591303,1.0
3840000,0.9615583,-10.200083,999.0,-99.95999383926392,-99.95999383926392,1.0
3850000,0.9622721,-10.228742,918.5454545454545,-101.01272179863669,-101.01272179863669,1.0
3860000,0.961207,-10.503746,953.8,-105.35999431610108,-105.35999431610108,1.0
3870000,0.9600001,-11.699907,999.0,-99.97999382019043,-99.97999382019043,1.0
3880000,0.95891106,-10.238052,917.0909090909091,-100.87999465248801,-100.87999465248801,1.0
3890000,0.95814264,-10.886725,816.1538461538462,-112.35999492498544,-112.35999492498544,1.0
3900000,0.9576332,-10.011397,909.6363636363636,-100.10363071615046,-100.10363071615046,1.0
3910000,0.95693105,-10.021987,999.0,-99.94199385643006,-99.94199385643006,1.0
3920000,0.9558145,-11.043317,910.4545454545455,-118.28908584334634,-118.28908584334634,1.0
3930000,0.954448,-11.120304,963.4,-106.3639940738678,-106.3639940738678,1.0
3940000,0.95390475,-9.96476,999.0,-99.91999387741089,-99.91999387741089,1.0
3950000,0.95295453,-10.348604,911.4545454545455,-109.4145399873907,-109.4145399873907,1.0
3960000,0.95129347,-10.184141,964.0,-106.45999400615692,-106.45999400615692,1.0
3970000,0.95026577,-10.577616,902.75,-106.90332764387131,-106.90332764387131,1.0
3980000,0.9501908,-11.969878,876.2727272727273,-114.87817677584562,-114.87817677584562,1.0
3990000,0.95023525,-11.367963,996.7,-109.65999364852905,-109.65999364852905,1.0
4000000,0.94922185,-10.209409,922.3636363636364,-101.41454029083252,-101.41454029083252,1.0
4010000,0.94717497,-10.051565,999.0,-99.87999382019044,-99.87999382019044,1.0
4020000,0.9447137,-10.028612,912.5454545454545,-100.41999435424805,-100.41999435424805,1.0
4030000,0.9424143,-11.142899,711.4615384615385,-109.6446103316087,-109.6446103316087,1.0
4040000,0.94179434,-10.178559,961.4545454545455,-105.30726697228171,-105.30726697228171,1.0
4050000,0.9422875,-10.807965,855.6666666666666,-102.29499459266663,-102.29499459266663,1.0
4060000,0.94211197,-10.3082695,999.0,-99.89999403953553,-99.89999403953553,1.0
4070000,0.9417551,-10.07862,940.2,-103.95999402999878,-103.95999402999878,1.0
4080000,0.94112253,-10.153845,999.0,-99.83999385833741,-99.83999385833741,1.0
4090000,0.9396276,-12.62714,908.8181818181819,-99.94726701216264,-99.94726701216264,1.0
4100000,0.9377118,-10.466302,927.0909090909091,-101.87999430569735,-101.87999430569735,1.0
4110000,0.9366166,-10.364958,999.0,-99.97999382019043,-99.97999382019043,1.0
4120000,0.9372847,-10.296156,897.9090909090909,-108.04726678674871,-108.04726678674871,1.0
4130000,0.9362706,-10.567251,961.1,-106.18199443817139,-106.18199443817139,1.0
4140000,0.934956,-10.340636,999.0,-99.97999382019043,-99.97999382019043,1.0
4150000,0.93407494,-10.53511,881.1666666666666,-104.85832818349202,-104.85832818349202,1.0
4160000,0.9324533,-10.54265,880.3636363636364,-115.37090301513672,-115.37090301513672,1.0
4170000,0.9311451,-10.758175,948.0909090909091,-113.06363084099509,-113.06363084099509,1.0
4180000,0.9308222,-9.980024,999.0,-99.83999385833741,-99.83999385833741,1.0
4190000,0.9313187,-12.728187,986.8,-108.61999406814576,-108.61999406814576,1.0
4200000,0.9307471,-11.531047,820.1666666666666,-107.08332806825638,-107.08332806825638,1.0
4210000,0.9307599,-10.068125,941.9090909090909,-103.27817613428289,-103.27817613428289,1.0
4220000,0.9312609,-10.332674,999.0,-99.97999382019043,-99.97999382019043,1.0
4230000,0.93226475,-9.90344,944.3,-104.40999450683594,-104.40999450683594,1.0
4240000,0.9320809,-9.905657,999.0,-99.87999382019044,-99.87999382019044,1.0
4250000,0.93221515,-10.454878,850.9166666666666,-110.15832718213399,-110.15832718213399,1.0
4260000,0.9317044,-9.958478,999.0,-99.8199938774109,-99.8199938774109,1.0
4270000,0.9322778,-10.267292,926.0909090909091,-101.73453985561024,-101.73453985561024,1.0
4280000,0.9317892,-10.557446,874.6363636363636,-105.73272106864236,-105.73272106864236,1.0
4290000,0.93092,-10.808287,878.5833333333334,-112.8333273132642,-112.8333273132642,1.0
4300000,0.9308877,-10.140615,913.1818181818181,-100.50599422454835,-100.50599422454835,1.0
4310000,0.9310811,-10.70196,999.0,-99.95999383926392,-99.95999383926392,1.0
4320000,0.9303291,-10.31937,922.0,-111.14908476309343,-111.14908476309343,1.0
4330000,0.92903906,-11.596919,911.3636363636364,-109.40362999655984,-109.40362999655984,1.0
4340000,0.92731905,-10.136155,908.8181818181819,-100.00908474488692,-100.00908474488692,1.0
4350000,0.9260092,-10.438223,999.0,-99.83999385833741,-99.83999385833741,1.0
4360000,0.9244314,-10.864586,917.3636363636364,-110.01090353185481,-110.01090353185481,1.0
4370000,0.9224548,-10.524854,749.3846153846154,-105.7892253765693,-105.7892253765693,1.0
4380000,0.921397,-11.159512,918.0909090909091,-119.13817659291354,-119.13817659291354,1.0
4390000,0.9203425,-10.245807,858.4166666666666,-102.57832769552867,-102.57832769552867,1.0
4400000,0.91953367,-10.4607315,841.1666666666666,-109.1733291943868,-109.1733291943868,1.0
4410000,0.9189133,-10.7434,722.5714285714286,-115.10142350196838,-115.10142350196838,1.0
4420000,0.9167361,-12.029413,932.4,-123.30799460411072,-123.30799460411072,1.0
4430000,0.91469306,-10.138933,999.0,-99.95999383926392,-99.95999383926392,1.0
4440000,0.9132712,-9.907482,999.0,-99.95999383926392,-99.95999383926392,1.0
4450000,0.9120264,-11.220521,931.8181818181819,-102.32908539338545,-102.32908539338545,1.0
4460000,0.9091145,-10.510109,999.0,-99.7399938583374,-99.7399938583374,1.0
4470000,0.90565324,-10.692126,933.0,-111.5145394151861,-111.5145394151861,1.0
4480000,0.9043528,-10.829528,914.5454545454545,-100.59635764902288,-100.59635764902288,1.0
4490000,0.9043192,-11.871458,975.1,-107.58999381065368,-107.58999381065368,1.0
4500000,0.90397704,-10.226906,950.9,-105.18199384212494,-105.18199384212494,1.0
4510000,0.9034681,-10.24895,959.5454545454545,-114.16726662895896,-114.16726662895896,1.0
4520000,0.903617,-10.323266,845.5833333333334,-101.26999481519063,-101.26999481519063,1.0
4530000,0.9026218,-10.075502,930.8181818181819,-102.46799421310425,-102.46799421310425,1.0
4540000,0.9011872,-11.966421,959.4,-105.46726660294966,-105.46726660294966,1.0
4550000,0.90094733,-10.378063,999.0,-99.9399938583374,-99.9399938583374,1.0
4560000,0.8998499,-11.489579,866.8333333333334,-103.7218130718578,-103.7218130718578,1.0
4570000,0.8999959,-10.422668,953.3,-104.88544845581055,-104.88544845581055,1.0
4580000,0.89995635,-10.387865,880.3636363636364,-115.36908500844783,-115.36908500844783,1.0
4590000,0.89953935,-11.139033,906.8181818181819,-108.9563575441187,-108.9563575441187,1.0
4600000,0.89792717,-10.109724,911.7272727272727,-100.35999486663125,-100.35999486663125,1.0
4610000,0.8971345,-12.2862015,905.0909090909091,-108.72363077510487,-108.72363077510487,1.0
4620000,0.89584875,-10.531715,999.0,-99.8199938774109,-99.8199938774109,1.0
4630000,0.8937236,-10.246351,966.0909090909091,-105.65817555514249,-105.65817555514249,1.0
4640000,0.8925755,-10.197148,909.6363636363636,-100.121812321923,-100.121812321923,1.0
4650000,0.8907494,-10.224065,940.9,-114.17199387550355,-114.17199387550355,1.0
4660000,0.89037895,-10.077344,968.8181818181819,-106.5179934501648,-106.5179934501648,1.0
4670000,0.8889647,-12.520502,723.7692307692307,-117.18856631006513,-117.18856631006513,1.0
4680000,0.8868059,-10.013677,999.0,-99.89999403953553,-99.89999403953553,1.0
4690000,0.8856297,-11.0458,917.1818181818181,-100.8909036246213,-100.8909036246213,1.0
4700000,0.8852409,-12.745886,660.3333333333334,-119.42132800420126,-119.42132800420126,1.0
4710000,0.8840755,-10.112939,999.0,-99.85999383926392,-99.85999383926392,1.0
4720000,0.88305897,-11.065228,990.1,-109.06999382972717,-109.06999382972717,1.0
4730000,0.88177556,-10.265636,999.0,-99.95999383926392,-99.95999383926392,1.0
4740000,0.88100845,-9.983174,955.4545454545455,-104.48544866388494,-104.48544866388494,1.0
4750000,0.881221,-10.522364,866.5454545454545,-113.98181360418147,-113.98181360418147,1.0
4760000,0.8814349,-10.176176,948.7272727272727,-113.10363054275513,-113.10363054275513,1.0
4770000,0.88198,-12.124719,886.2727272727273,-106.73999400572343,-106.73999400572343,1.0
4780000,0.8827237,-10.528399,854.5454545454545,-112.81090387431058,-112.81090387431058,1.0
4790000,0.8826113,-10.310797,949.4545454545455,-113.16181234879927,-113.16181234879927,1.0
4800000,0.8818124,-11.134464,999.0,-99.9399938583374,-99.9399938583374,1.0
4810000,0.8810129,-11.243317,872.6666666666666,-120.45499336719513,-120.45499336719513,1.0
4820000,0.88014084,-10.2553,999.0,-99.91999387741089,-99.91999387741089,1.0
4830000,0.87880224,-10.199513,956.6,-105.59199390411376,-105.59199390411376,1.0
4840000,0.87773323,-10.019008,908.3636363636364,-99.99635791778564,-99.99635791778564,1.0
4850000,0.87702703,-10.299473,895.8181818181819,-107.84726693413474,-107.84726693413474,1.0
4860000,0.8764154,-10.268721,857.6666666666666,-102.52332804600398,-102.52332804600398,1.0
4870000,0.8759423,-10.0654545,999.0,-99.89999403953553,-99.89999403953553,1.0
4880000,0.87532806,-10.3863535,905.9090909090909,-108.75999487530102,-108.75999487530102,1.0
4890000,0.8739164,-11.533846,999.0,-99.9399938583374,-99.9399938583374,1.0
4900000,0.87211436,-10.153109,916.0,-100.63999418778853,-100.63999418778853,1.0
4910000,0.87074417,-11.004652,970.9,-106.97799417972564,-106.97799417972564,1.0
4920000,0.8711759,-10.885263,934.7272727272727,-102.48181234706531,-102.48181234706531,1.0
4930000,0.8711935,-10.723262,999.0,-99.99999403953552,-99.99999403953552,1.0
4940000,0.8707629,-9.929567,999.0,-99.99999403953552,-99.99999403953552,1.0
4950000,0.86940587,-10.30262,999.0,-99.99999403953552,-99.99999403953552,1.0
4960000,0.86878073,-10.410306,937.0,-103.79199426174164,-103.79199426174164,1.0
4970000,0.8692049,-10.214703,910.0,-100.13272146745162,-100.13272146745162,1.0
4980000,0.87018704,-10.074186,999.0,-99.95999383926392,-99.95999383926392,1.0
4990000,0.86754674,-9.964352,999.0,-99.95999383926392,-99.95999383926392,1.0
5000000,0.866325,-9.883052,999.0,-99.95999383926392,-99.95999383926392,1.0
5010000,0.8657268,-10.740004,914.3636363636364,-109.66362983530217,-109.66362983530217,1.0
5020000,0.8655874,-10.879119,999.0,-99.9399938583374,-99.9399938583374,1.0
5030000,0.86536884,-10.036545,999.0,-99.9399938583374,-99.9399938583374,1.0
5040000,0.86386925,-10.37331,864.0,-103.11499398946762,-103.11499398946762,1.0
5050000,0.8640103,-10.404019,889.2727272727273,-107.10544943809509,-107.10544943809509,1.0
5060000,0.86477476,-10.11751,831.6666666666666,-108.0666607817014,-108.0666607817014,1.0
5070000,0.86452335,-10.161955,999.0,-99.99999403953552,-99.99999403953552,1.0
5080000,0.86499184,-10.141133,999.0,-99.99999403953552,-99.99999403953552,1.0
5090000,0.8661273,-10.289219,999.0,-99.99999403953552,-99.99999403953552,1.0
5100000,0.86644644,-10.709661,957.4545454545455,-104.93090347810225,-104.93090347810225,1.0
5110000,0.8652032,-10.494686,841.0909090909091,-111.31817609613591,-111.31817609613591,1.0
5120000,0.8632737,-10.0715275,910.8181818181819,-100.22181250832297,-100.22181250832297,1.0
5130000,0.86248565,-10.457556,858.6666666666666,-119.2666608095169,-119.2666608095169,1.0
5140000,0.86299527,-10.152059,999.0,-99.97999382019043,-99.97999382019043,1.0
5150000,0.86367583,-10.086042,856.9166666666666,-110.7316605647405,-110.7316605647405,1.0
5160000,0.8640861,-9.973711,999.0,-99.91999387741089,-99.91999387741089,1.0
5170000,0.86406153,-11.451545,920.9090909090909,-101.40999410152435,-101.40999410152435,1.0
5180000,0.8635644,-10.408206,927.3,-111.55454007062045,-111.55454007062045,1.0
5190000,0.8624632,-11.742388,921.6363636363636,-119.40181188149886,-119.40181188149886,1.0
5200000,0.86099076,-10.057692,999.0,-99.99999403953552,-99.99999403953552,1.0
5210000,0.8604645,-10.940529,928.6363636363636,-111.09454009749673,-111.09454009749673,1.0
5220000,0.85983825,-10.5774,914.4545454545455,-100.55635773051868,-100.55635773051868,1.0
5230000,0.85944754,-10.028551,930.5454545454545,-102.42599468231201,-102.42599468231201,1.0
5240000,0.858781,-10.280563,999.0,-99.97999382019043,-99.97999382019043,1.0
5250000,0.8583606,-10.181377,976.4,-107.01090290329672,-107.01090290329672,1.0
5260000,0.8582331,-10.494072,913.9090909090909,-109.5618122924458,-109.5618122924458,1.0
5270000,0.8586816,-12.995535,920.5454545454545,-110.2927210114219,-110.2927210114219,1.0
5280000,0.857296,-9.903717,999.0,-99.95999383926392,-99.95999383926392,1.0
5290000,0.856698,-10.705,960.8,-106.15999412536621,-106.15999412536621,1.0
5300000,0.855862,-9.938978,908.5454545454545,-100.02544923262163,-100.02544923262163,1.0
5310000,0.85592616,-10.002752,918.7272727272727,-100.90363016995516,-100.90363016995516,1.0
5320000,0.8542691,-10.597018,935.7,-103.61399431228638,-103.61399431228638,1.0
5330000,0.85318494,-9.919652,999.0,-99.97999382019043,-99.97999382019043,1.0
5340000,0.85212505,-10.64538,939.5454545454545,-103.02544884248213,-103.02544884248213,1.0
5350000,0.85099894,-9.975274,999.0,-99.95999383926392,-99.95999383926392,1.0
5360000,0.8501981,-10.173317,876.0909090909091,-105.87272147698836,-105.87272147698836,1.0
5370000,0.8490931,-9.925623,999.0,-99.95999383926392,-99.95999383926392,1.0
5380000,0.8496712,-10.071611,999.0,-99.95999383926392,-99.95999383926392,1.0
5390000,0.8488104,-10.087304,939.0909090909091,-112.17272134260698,-112.17272134260698,1.0
5400000,0.84693986,-10.492316,777.7692307692307,-108.54307279219994,-108.54307279219994,1.0
5410000,0.8464477,-11.86072,999.0,-99.95999383926392,-99.95999383926392,1.0
5420000,0.84691626,-10.085211,999.0,-99.95999383926392,-99.95999383926392,1.0
5430000,0.8463945,-11.469049,999.0,-99.95999383926392,-99.95999383926392,1.0
5440000,0.84447783,-10.215975,795.5,-104.53666100899379,-104.53666100899379,1.0
5450000,0.8428028,-10.560959,975.8181818181819,-106.70726685090499,-106.70726685090499,1.0
5460000,0.84190565,-10.36913,921.7,-102.18999419212341,-102.18999419212341,1.0
5470000,0.84003246,-11.466668,984.0,-107.56362980062312,-107.56362980062312,1.0
5480000,0.8384027,-9.969339,999.0,-99.97999382019043,-99.97999382019043,1.0
5490000,0.83777326,-10.565291,838.5833333333334,-108.80666093031566,-108.80666093031566,1.0
5500000,0.8366414,-10.043425,967.4,-106.67999448776246,-106.67999448776246,1.0
5510000,0.8358852,-9.927836,988.8,-108.91999387741089,-108.91999387741089,1.0
5520000,0.8344166,-10.856621,999.0,-99.9399938583374,-99.9399938583374,1.0
5530000,0.8314783,-10.532015,956.6,-105.61199417114258,-105.61199417114258,1.0
5540000,0.8299831,-9.829553,999.0,-99.83999385833741,-99.83999385833741,1.0
5550000,0.82995015,-9.996233,975.0,-106.53999467329545,-106.53999467329545,1.0
5560000,0.8296325,-10.720228,903.7272727272727,-117.69635738026012,-117.69635738026012,1.0
5570000,0.8294464,-10.686798,933.1,-103.19799423217773,-103.19799423217773,1.0
5580000,0.82959807,-10.015627,962.4545454545455,-105.41453925046054,-105.41453925046054,1.0
5590000,0.82920116,-9.946762,943.9,-104.40999388694763,-104.40999388694763,1.0
5600000,0.8297005,-9.924743,999.0,-99.91999387741089,-99.91999387741089,1.0
5610000,0.83009726,-10.081925,859.5833333333334,-102.69499516487122,-102.69499516487122,1.0
5620000,0.82944137,-10.04978,951.3636363636364,-104.62399396896362,-104.62399396896362,1.0
5630000,0.829064,-11.144635,940.1,-103.62908495556225,-103.62908495556225,1.0
5640000,0.82867444,-10.208396,970.8,-107.04999454021454,-107.04999454021454,1.0
5650000,0.82956237,-10.12551,967.3636363636364,-114.95999299396168,-114.95999299396168,1.0
5660000,0.8295861,-10.4012575,916.1818181818181,-109.8854489326477,-109.8854489326477,1.0
5670000,0.8283397,-10.645605,999.0,-99.99999403953552,-99.99999403953552,1.0
5680000,0.8269105,-10.052207,926.1,-102.65399420261383,-102.65399420261383,1.0
5690000,0.8248279,-10.47594,999.0,-99.91999387741089,-99.91999387741089,1.0
5700000,0.82475466,-10.410757,839.5833333333334,-108.99832832813263,-108.99832832813263,1.0
5710000,0.82535696,-9.876779,999.0,-99.95999383926392,-99.95999383926392,1.0
5720000,0.8250673,-11.171787,935.5454545454545,-102.68908526680686,-102.68908526680686,1.0
5730000,0.8237893,-10.020705,940.7272727272727,-103.20181170376864,-103.20181170376864,1.0
5740000,0.8225938,-10.163681,999.0,-99.83999385833741,-99.83999385833741,1.0
5750000,0.82035685,-10.441874,857.9090909090909,-113.09454037926413,-113.09454037926413,1.0
5760000,0.8199072,-10.014515,955.0909090909091,-104.63453982093118,-104.63453982093118,1.0
5770000,0.8209636,-10.270975,921.2,-102.17799439430237,-102.17799439430237,1.0
5780000,0.8218658,-10.023851,999.0,-99.99999403953552,-99.99999403953552,1.0
5790000,0.821654,-10.285937,999.0,-99.99999403953552,-99.99999403953552,1.0
5800000,0.821,-10.285679,858.1666666666666,-94.12832816441853,-94.12832816441853,1.0
5810000,0.81971204,-10.185482,914.1818181818181,-100.54908509687944,-100.54908509687944,1.0
5820000,0.8178948,-11.253372,968.9,-106.9459945678711,-106.9459945678711,1.0
5830000,0.8167731,-10.04414,919.6363636363636,-101.13453969088468,-101.13453969088468,1.0
5840000,0.8163392,-10.26674,939.0,-102.98544879393144,-102.98544879393144,1.0
5850000,0.8160517,-10.018385,999.0,-99.99999403953552,-99.99999403953552,1.0
5860000,0.8161314,-9.986657,999.0,-99.89999403953553,-99.89999403953553,1.0
5870000,0.8163641,-11.537307,937.9090909090909,-102.98181217367,-102.98181217367,1.0
5880000,0.815671,-9.970566,999.0,-99.79999403953552,-99.79999403953552,1.0
5890000,0.8138924,-10.365895,999.0,-99.99999403953552,-99.99999403953552,1.0
5900000,0.8120865,-10.108942,999.0,-99.99999403953552,-99.99999403953552,1.0
5910000,0.81112814,-10.019444,980.5,-108.14999387264251,-108.14999387264251,1.0
5920000,0.8103789,-10.263652,999.0,-99.99999403953552,-99.99999403953552,1.0
5930000,0.8097724,-10.779508,833.8333333333334,-108.4699948032697,-108.4699948032697,1.0
5940000,0.8096696,-9.831102,916.0,-100.73635784062472,-100.73635784062472,1.0
5950000,0.8085065,-11.386374,956.8,-115.72399325370789,-115.72399325370789,1.0
5960000,0.80685127,-9.984315,921.0909090909091,-101.19999441233549,-101.19999441233549,1.0
5970000,0.8052691,-9.931328,999.0,-99.99999403953552,-99.99999403953552,1.0
5980000,0.8036738,-10.059611,872.8181818181819,-105.49454023621298,-105.49454023621298,1.0
5990000,0.8013108,-9.786924,999.0,-99.91999387741089,-99.91999387741089,1.0
6000000,0.80017054,-9.946976,976.4545454545455,-106.80544857545333,-106.80544857545333,1.0
6010000,0.8000436,-11.824208,995.9,-109.66199400424958,-109.66199400424958,1.0
6020000,0.7999231,-10.403921,982.5,-108.29399375915527,-108.29399375915527,1.0
6030000,0.79944384,-10.834017,999.0,-99.9399938583374,-99.9399938583374,1.0
6040000,0.7981008,-10.2213545,999.0,-99.9399938583374,-99.9399938583374,1.0
6050000,0.7956827,-10.06452,997.9,-109.83799395561218,-109.83799395561218,1.0
6060000,0.7937598,-10.04114,999.0,-99.95999383926392,-99.95999383926392,1.0
6070000,0.7947816,-10.038038,999.0,-99.85999383926392,-99.85999383926392,1.0
6080000,0.7957886,-10.361338,968.8,-106.9439935207367,-106.9439935207367,1.0
6090000,0.7965901,-10.108452,977.3,-107.80199432373047,-107.80199432373047,1.0
6100000,0.7959214,-9.992556,999.0,-99.97999382019043,-99.97999382019043,1.0
6110000,0.7956728,-10.004169,999.0,-99.97999382019043,-99.97999382019043,1.0
6120000,0.79460675,-10.36969,859.75,-102.72999483346939,-102.72999483346939,1.0
6130000,0.7932429,-10.13235,998.4,-109.8919943332672,-109.8919943332672,1.0
6140000,0.79163516,-10.0504265,999.0,-99.9399938583374,-99.9399938583374,1.0
6150000,0.79045284,-10.088256,984.8,-108.53599414825439,-108.53599414825439,1.0
6160000,0.7900132,-11.029559,999.0,-99.97999382019043,-99.97999382019043,1.0
6170000,0.79008967,-9.9679785,999.0,-99.97999382019043,-99.97999382019043,1.0
6180000,0.78955674,-10.018993,979.4,-108.01599373817444,-108.01599373817444,1.0
6190000,0.78920466,-10.400832,953.5454545454545,-104.50544834136963,-104.50544834136963,1.0
6200000,0.7893704,-10.805368,982.3,-108.27399363517762,-108.27399363517762,1.0
6210000,0.78918195,-10.1428795,999.0,-99.8199938774109,-99.8199938774109,1.0
6220000,0.78898656,-10.340789,955.2,-105.55799450874329,-105.55799450874329,1.0
6230000,0.78879875,-10.838575,999.0,-99.97999382019043,-99.97999382019043,1.0
6240000,0.78865296,-10.0765705,999.0,-99.97999382019043,-99.97999382019043,1.0
6250000,0.7872372,-10.03271,999.0,-99.97999382019043,-99.97999382019043,1.0
6260000,0.78510344,-10.054464,999.0,-99.87999382019044,-99.87999382019044,1.0
6270000,0.7837568,-10.024696,999.0,-99.99199395179748,-99.99199395179748,1.0
6280000,0.7825166,-10.367098,999.0,-99.99999403953552,-99.99999403953552,1.0
