Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2280000,4.2752733,1943.3333333333333,-0.17210102,-2.922725314895312,-2.922725314895312,1.0
2290000,4.294027,1999.0,-0.20454481,-3.4283081352710725,-3.4283081352710725,1.0
2300000,4.276824,1999.0,-0.1826737,-3.0832935025294623,-3.0832935025294623,1.0
2310000,4.2456813,None,-0.11437779,None,None,1.0
2320000,4.273927,1999.0,-0.13649997,-3.9031600654125214,-3.9031600654125214,1.0
2330000,4.240653,None,-0.18612054,None,None,1.0
2340000,4.261641,1999.0,-0.20284548,None,None,1.0
2350000,4.2639885,1731.0,-0.19663246,-2.5434839483350515,-2.5434839483350515,1.0
2360000,4.269849,1999.0,-0.18933848,-3.9079450219869614,-3.9079450219869614,1.0
2370000,4.282337,1999.0,-0.22086951,-3.7081826813519,-3.7081826813519,1.0
2380000,4.2710176,None,-0.13572827,None,None,1.0
2390000,4.276675,1999.0,-0.117355086,-3.942515194416046,-3.942515194416046,1.0
2400000,4.272461,1624.0,-0.17944796,-2.2292977310717106,-2.2292977310717106,1.0
2410000,4.2654524,1999.0,-0.18979514,-3.683876168727875,-3.683876168727875,1.0
2420000,4.2642884,1999.0,-0.20932278,-3.446746152639389,-3.446746152639389,1.0
2430000,4.2740545,1999.0,-0.13104713,-2.8669951781630516,-2.8669951781630516,1.0
2440000,4.260189,None,-0.073234364,None,None,1.0
2450000,4.2578034,None,-0.14905258,None,None,1.0
2460000,4.2461185,None,-0.13219936,None,None,1.0
2470000,4.2544723,1999.0,-0.17891657,-3.6689449474215508,-3.6689449474215508,1.0
2480000,4.287481,1969.0,-0.22441941,-2.8998465314507484,-2.8998465314507484,1.0
2490000,4.2674656,1999.0,-0.1382505,-3.7114853486418724,-3.7114853486418724,1.0
2500000,4.269053,1999.0,-0.18037257,-3.697065271437168,-3.697065271437168,1.0
2510000,4.254871,None,-0.049998485,None,None,1.0
2520000,4.2462482,1852.5,-0.20510122,-3.0352027527987957,-3.0352027527987957,1.0
2530000,4.217194,1999.0,-0.14210962,-3.0091827279991574,-3.0091827279991574,1.0
2540000,4.2254887,1999.0,-0.20744982,-3.6506600635392323,-3.6506600635392323,1.0
2550000,4.2386293,1999.0,-0.18597735,-3.171560376882553,-3.171560376882553,1.0
2560000,4.2487288,1999.0,-0.14165144,-3.7496251687407494,-3.7496251687407494,1.0
2570000,4.2330346,None,-0.15336888,None,None,1.0
2580000,4.2338424,None,-0.11514757,None,None,1.0
2590000,4.2384768,None,-0.19978617,None,None,1.0
2600000,4.242099,1999.0,-0.24097879,-3.7695301175117493,-3.7695301175117493,1.0
2610000,4.241456,1999.0,-0.25589883,-3.5582151785492897,-3.5582151785492897,1.0
2620000,4.246043,1966.0,-0.23922665,-2.549325257539749,-2.549325257539749,1.0
2630000,4.2361283,1999.0,-0.207956,-3.6029452309012413,-3.6029452309012413,1.0
2640000,4.238205,1999.0,-0.14015248,-3.5500805974006653,-3.5500805974006653,1.0
2650000,4.2667575,1999.0,-0.20157841,-3.5729927234351635,-3.5729927234351635,1.0
2660000,4.229362,1999.0,-0.18239824,-2.8349548903378574,-2.8349548903378574,1.0
2670000,4.238992,1999.0,-0.22272415,-4.060580290853977,-4.060580290853977,1.0
2680000,4.2596416,1999.0,-0.20210597,-3.776984978467226,-3.776984978467226,1.0
2690000,4.224909,1999.0,-0.11174296,-3.5714652687311172,-3.5714652687311172,1.0
2700000,4.208992,None,-0.1664318,None,None,1.0
2710000,4.2025547,None,-0.18380919,None,None,1.0
2720000,4.2144246,None,-0.15005991,None,None,1.0
2730000,4.2278624,1811.0,-0.24586843,-2.5075530777959263,-2.5075530777959263,1.0
2740000,4.179319,1999.0,-0.20013388,-3.7262488518442427,-3.7262488518442427,1.0
2750000,4.2133737,None,-0.21254389,-3.169380374252796,-3.169380374252796,1.0
2760000,4.210906,1844.0,-0.085632265,-2.9011202715337276,-2.9011202715337276,1.0
2770000,4.1784496,1999.0,-0.12298666,-2.989266792933146,-2.989266792933146,1.0
2780000,4.1992745,1999.0,-0.18641792,-3.935129072931078,-3.935129072931078,1.0
2790000,4.1971426,1769.0,-0.17677458,-2.4611452221870422,-2.4611452221870422,1.0
2800000,4.1966496,1999.0,-0.10118766,-3.9644401893019676,-3.9644401893019676,1.0
2810000,4.1960607,1999.0,-0.16084418,-3.7400441408157348,-3.7400441408157348,1.0
2820000,4.215923,923.0,-0.1959365,-0.5636746883392334,-0.5636746883392334,1.0
2830000,4.1827636,None,-0.16190004,None,None,1.0
2840000,4.194332,None,-0.20886418,None,None,1.0
2850000,4.209531,1460.0,-0.26330373,-1.3063552230596542,-1.3063552230596542,1.0
2860000,4.2158585,1833.8,-0.20668565,-2.8840213699473276,-2.8840213699473276,1.0
2870000,4.21414,1999.0,-0.23272581,-3.481776853402456,-3.481776853402456,1.0
2880000,4.207757,1999.0,-0.14240727,-3.2018752843141556,-3.2018752843141556,1.0
2890000,4.193166,None,-0.060911343,None,None,1.0
2900000,4.2029405,1999.0,-0.124930516,-3.4667643010616302,-3.4667643010616302,1.0
2910000,4.2003546,None,-0.17996193,-3.6368804375330606,-3.6368804375330606,1.0
2920000,4.187205,None,-0.13954377,None,None,1.0
2930000,4.1935463,1706.6666666666667,-0.17676593,-1.5382002256810665,-1.5382002256810665,1.0
2940000,4.202373,1882.0,-0.15135306,-3.1475101709365845,-3.1475101709365845,1.0
2950000,4.19292,None,-0.17542794,None,None,1.0
2960000,4.1960077,None,-0.1422761,None,None,1.0
2970000,4.1883883,None,-0.124141835,None,None,1.0
2980000,4.2005396,1703.0,-0.19414538,-2.8045895198980966,-2.8045895198980966,1.0
2990000,4.232378,1997.6,-0.21014318,-3.143687828665688,-3.143687828665688,1.0
3000000,4.2111573,None,-0.20223224,None,None,1.0
3010000,4.21469,1999.0,-0.10783677,-4.0053451508283615,-4.0053451508283615,1.0
3020000,4.2156687,None,-0.049815413,None,None,1.0
3030000,4.183925,1999.0,-0.21185477,-3.684632621705532,-3.684632621705532,1.0
3040000,4.2089343,1666.0,-0.20294441,-1.4331153631210327,-1.4331153631210327,1.0
3050000,4.1948953,None,-0.15855606,None,None,1.0
3060000,4.192293,1999.0,-0.22683784,-3.7336351573467255,-3.7336351573467255,1.0
3070000,4.18615,1999.0,-0.12296896,-2.635030373930931,-2.635030373930931,1.0
3080000,4.2088113,None,-0.2073853,None,None,1.0
3090000,4.1736226,None,-0.13759299,None,None,1.0
3100000,4.1833167,1999.0,-0.20007797,-3.7030082166194918,-3.7030082166194918,1.0
3110000,4.2192197,1961.3333333333333,-0.20334612,-3.7081344170229777,-3.7081344170229777,1.0
3120000,4.19584,1999.0,-0.24455678,-3.3558894518543694,-3.3558894518543694,1.0
3130000,4.187709,None,-0.16356269,None,None,1.0
3140000,4.1830845,1999.0,-0.04517079,-3.427925020456314,-3.427925020456314,1.0
3150000,4.1817093,None,-0.12527788,None,None,1.0
3160000,4.2032437,1999.0,-0.24756774,-3.4320702627301216,-3.4320702627301216,1.0
3170000,4.178317,1999.0,-0.12971494,-3.7425805032253265,-3.7425805032253265,1.0
3180000,4.1743007,None,-0.17150503,None,None,1.0
3190000,4.203213,1999.0,-0.18948779,-3.4299903325736523,-3.4299903325736523,1.0
3200000,4.1764045,1999.0,-0.19239286,-3.4289252683520317,-3.4289252683520317,1.0
3210000,4.2123647,None,-0.2171739,None,None,1.0
3220000,4.1980968,None,-0.17912714,None,None,1.0
3230000,4.166054,1999.0,-0.1296417,-4.27981261909008,-4.27981261909008,1.0
3240000,4.212557,1999.0,-0.25719842,-3.538288152217865,-3.538288152217865,1.0
3250000,4.2106695,1999.0,-0.23123653,-3.2817325431566973,-3.2817325431566973,1.0
3260000,4.183143,None,-0.17615518,None,None,1.0
3270000,4.1779,1999.0,-0.17021762,-3.114585116505623,-3.114585116505623,1.0
3280000,4.1691427,1999.0,-0.086843416,None,None,1.0
3290000,4.1805696,1999.0,-0.24623068,-3.2411952018737793,-3.2411952018737793,1.0
3300000,4.167476,None,-0.18993883,None,None,1.0
3310000,4.167209,1999.0,-0.22723877,-3.0058869222799935,-3.0058869222799935,1.0
3320000,4.16286,1999.0,-0.10058975,-3.4345501996576786,-3.4345501996576786,1.0
3330000,4.193668,None,-0.21504655,-0.9318007230758667,-0.9318007230758667,1.0
3340000,4.200855,None,-0.24147049,None,None,1.0
3350000,4.15422,None,-0.11194507,None,None,1.0
3360000,4.157151,1999.0,-0.21349344,-3.791606158018112,-3.791606158018112,1.0
3370000,4.1697593,1999.0,-0.25380543,-3.1277313232421875,-3.1277313232421875,1.0
3380000,4.1815763,1999.0,-0.20748048,-3.46606021001935,-3.46606021001935,1.0
3390000,4.1807194,None,-0.15713044,None,None,1.0
3400000,4.164982,1999.0,-0.13386926,-3.6804052591323853,-3.6804052591323853,1.0
3410000,4.220444,1999.0,-0.120921254,None,None,1.0
3420000,4.191714,1999.0,-0.26252732,-3.4727334529161453,-3.4727334529161453,1.0
3430000,4.1860304,None,-0.19104268,None,None,1.0
3440000,4.1710505,1999.0,-0.2102724,-3.066740504332951,-3.066740504332951,1.0
3450000,4.1771564,1999.0,-0.15655486,-3.7751599669456484,-3.7751599669456484,1.0
3460000,4.148767,None,-0.24435548,None,None,1.0
3470000,4.1689954,None,-0.19936983,None,None,1.0
3480000,4.16643,None,-0.18175294,None,None,1.0
3490000,4.1619034,1999.0,-0.23693535,-3.620650847752889,-3.620650847752889,1.0
3500000,4.1572366,1999.0,-0.28206575,-3.1084319545942196,-3.1084319545942196,1.0
3510000,4.1615386,None,-0.20791912,-3.3214351907372475,-3.3214351907372475,1.0
3520000,4.154161,1999.0,-0.2195681,-3.4683251827955246,-3.4683251827955246,1.0
3530000,4.1314607,None,-0.053919498,None,None,1.0
3540000,4.1783233,1999.0,-0.14356913,-3.994713395833969,-3.994713395833969,1.0
3550000,4.1350613,1999.0,-0.22735712,-3.1893957522180347,-3.1893957522180347,1.0
3560000,4.139124,None,-0.1503744,None,None,1.0
3570000,4.0984526,1999.0,-0.20426516,-3.3186576068401337,-3.3186576068401337,1.0
3580000,4.1387267,1999.0,-0.135367,-3.071030341088772,-3.071030341088772,1.0
3590000,4.137602,None,-0.21646869,None,None,1.0
3600000,4.14031,882.0,-0.18974361,0.10063974559307098,0.10063974559307098,1.0
3610000,4.1451983,1999.0,-0.14023964,-2.926667074362437,-2.926667074362437,1.0
3620000,4.171457,1999.0,-0.23495279,-3.590784868368736,-3.590784868368736,1.0
3630000,4.174294,1999.0,-0.22362827,-3.276624921490164,-3.276624921490164,1.0
3640000,4.1555867,None,-0.19148782,-3.930187006791433,-3.930187006791433,1.0
3650000,4.169661,1859.0,-0.14264631,-3.1406600698828697,-3.1406600698828697,1.0
3660000,4.1586943,None,-0.031314313,None,None,1.0
3670000,4.169961,None,-0.16958053,None,None,1.0
3680000,4.1665897,1999.0,-0.16815138,-4.022310271859169,-4.022310271859169,1.0
3690000,4.1540112,None,-0.06954958,None,None,1.0
3700000,4.159748,1999.0,-0.22410405,-3.580222509801388,-3.580222509801388,1.0
3710000,4.1192985,1999.0,-0.15976158,-2.473120093345642,-2.473120093345642,1.0
3720000,4.1327677,None,-0.15753318,None,None,1.0
3730000,4.122642,1999.0,-0.2042718,-3.254110261797905,-3.254110261797905,1.0
3740000,4.138474,1943.6666666666667,-0.21228112,-3.0219529352404852,-3.0219529352404852,1.0
3750000,4.1425037,1999.0,-0.18728507,-3.645493633217282,-3.645493633217282,1.0
3760000,4.142963,1999.0,-0.19799611,-3.4886427093297243,-3.4886427093297243,1.0
3770000,4.1206264,None,-0.17123617,None,None,1.0
