Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
4620000,1.1436251,519.8,0.11424966,0.562312550842762,0.562312550842762,1.0
4630000,1.1434801,387.6666666666667,0.10783155,1.5214545672590083,1.5214545672590083,1.0
4640000,1.1436652,633.3333333333334,0.011266617,0.05305561423301697,0.05305561423301697,1.0
4650000,1.1435262,344.6666666666667,0.23892787,1.2378518517922472,1.2378518517922472,1.0
4660000,1.1433508,678.0,0.11971758,-0.6305238180572078,-0.6305238180572078,1.0
4670000,1.1428505,640.8,0.023121499,0.08328577663217272,0.08328577663217272,1.0
4680000,1.1408112,224.86666666666667,0.18487938,2.0091628196627593,2.0091628196627593,1.0
4690000,1.1395243,382.3125,0.26390275,1.127222192618582,1.127222192618582,1.0
4700000,1.138656,195.25,0.2761912,2.363321503358228,2.363321503358228,1.0
4710000,1.1371149,318.46153846153845,0.35152146,1.7610487857969797,1.7610487857969797,1.0
4720000,1.1366903,273.25,0.1427826,1.8815003385146458,1.8815003385146458,1.0
4730000,1.1369723,624.25,0.102072686,0.27661894190879094,0.27661894190879094,1.0
4740000,1.1372728,363.4166666666667,0.2103818,1.083212210373445,1.083212210373445,1.0
4750000,1.1367619,232.36363636363637,0.25094616,2.0859190048398197,2.0859190048398197,1.0
4760000,1.1359438,197.06666666666666,0.39637733,2.3365909856828777,2.3365909856828777,1.0
4770000,1.135376,301.5833333333333,0.38812616,1.748473733663559,1.748473733663559,1.0
4780000,1.1347975,607.125,0.19077028,0.3452082375685374,0.3452082375685374,1.0
4790000,1.1341621,350.0,0.25161317,1.512818236242641,1.512818236242641,1.0
4800000,1.1327728,230.8,0.2059004,2.1100668529669444,2.1100668529669444,1.0
4810000,1.1329241,285.75,0.22549212,1.6807144780953724,1.6807144780953724,1.0
4820000,1.1337875,543.7142857142857,0.14735833,0.9258334127565225,0.9258334127565225,1.0
4830000,1.1336044,415.77777777777777,0.2598399,2.242333540072044,2.242333540072044,1.0
4840000,1.1339297,614.5,0.39318088,-1.6591482824749417,-1.6591482824749417,1.0
4850000,1.1337839,610.75,0.045366686,0.2778334269920985,0.2778334269920985,1.0
4860000,1.1336625,513.8333333333334,0.036594294,0.7618334773514006,0.7618334773514006,1.0
4870000,1.1342511,312.85714285714283,0.09916652,1.766190562929426,1.766190562929426,1.0
4880000,1.134658,469.6,0.044016548,0.8488001227378845,0.8488001227378845,1.0
4890000,1.1344937,525.6666666666666,0.113980025,0.6651852164003584,0.6651852164003584,1.0
4900000,1.1351033,494.2142857142857,0.27956977,0.4498999843373895,0.4498999843373895,1.0
4910000,1.1343824,184.75,0.16344084,2.28778584088598,2.28778584088598,1.0
4920000,1.1341674,401.0,0.032015692,1.0687778294086456,1.0687778294086456,1.0
4930000,1.1336153,164.0,0.19851492,2.4768519732687206,2.4768519732687206,1.0
4940000,1.1330467,537.7777777777778,0.31650105,0.7737599606066943,0.7737599606066943,1.0
4950000,1.1332833,577.375,0.29827926,-0.9743846575729549,-0.9743846575729549,1.0
4960000,1.133682,234.42857142857142,0.30598235,2.1350239323718205,2.1350239323718205,1.0
4970000,1.1336359,459.125,0.21760228,1.6752273521640084,1.6752273521640084,1.0
4980000,1.1333797,386.6363636363636,0.30124143,0.47459373576566577,0.47459373576566577,1.0
4990000,1.1326314,381.22222222222223,0.19932084,1.4771853034143094,1.4771853034143094,1.0
5000000,1.1316165,308.77777777777777,0.2564278,1.765178701707295,1.765178701707295,1.0
5010000,1.1298398,513.3333333333334,0.18347451,0.8062000647187233,0.8062000647187233,1.0
5020000,1.1282493,286.3333333333333,0.2568648,1.6259707010844175,1.6259707010844175,1.0
5030000,1.127557,143.25,0.17448144,2.309142985514232,2.309142985514232,1.0
5040000,1.1279861,537.6,0.10376943,0.5101999839146932,0.5101999839146932,1.0
5050000,1.1281033,618.4285714285714,0.025765566,0.030555609199735854,0.030555609199735854,1.0
5060000,1.1284313,312.72727272727275,0.25665936,1.5494000026157924,1.5494000026157924,1.0
5070000,1.1271085,369.54545454545456,0.2021979,1.0576774973061778,1.0576774973061778,1.0
5080000,1.1247486,419.1111111111111,0.21346354,1.3026333818833034,1.3026333818833034,1.0
5090000,1.1225467,434.75,0.20016368,1.1572084402044613,1.1572084402044613,1.0
5100000,1.1221876,170.11111111111111,0.26133224,2.34556009888649,2.34556009888649,1.0
5110000,1.1222514,398.14285714285717,0.28606814,1.0647391424230908,1.0647391424230908,1.0
5120000,1.1229223,551.6,0.11193792,-0.15999996066093444,-0.15999996066093444,1.0
5130000,1.1228603,735.6666666666666,0.14459853,-0.9589445226722293,-0.9589445226722293,1.0
5140000,1.1231294,555.8888888888889,0.08981672,1.016920051574707,1.016920051574707,1.0
5150000,1.121964,333.4,0.2171442,1.6139334042867024,1.6139334042867024,1.0
5160000,1.1223232,364.5,0.26021367,0.5866579095783987,0.5866579095783987,1.0
5170000,1.1216304,206.2,0.23301229,2.3002334125339985,2.3002334125339985,1.0
5180000,1.1204246,331.55555555555554,0.13569547,1.5830834458271663,1.5830834458271663,1.0
5190000,1.1206592,306.2857142857143,0.32420683,1.530285797037539,1.530285797037539,1.0
5200000,1.1212546,416.5,0.21786009,1.3138149369646002,1.3138149369646002,1.0
5210000,1.1206824,146.88888888888889,0.40029663,2.337629774240432,2.337629774240432,1.0
5220000,1.1195747,614.1666666666666,0.2633587,-0.5456470303675708,-0.5456470303675708,1.0
5230000,1.1193398,333.3333333333333,0.07305503,1.6950001180171967,1.6950001180171967,1.0
5240000,1.1183006,377.0,0.20180449,1.029541687729458,1.029541687729458,1.0
5250000,1.1173971,698.3333333333334,0.118199326,-0.38249999582767485,-0.38249999582767485,1.0
5260000,1.1160741,560.0,0.13729188,-0.04075003096035549,-0.04075003096035549,1.0
5270000,1.1153063,290.6666666666667,0.25329697,1.6091539938098345,1.6091539938098345,1.0
5280000,1.1149895,304.6666666666667,0.025867293,1.8086668517854478,1.8086668517854478,1.0
5290000,1.1148112,913.4,0.15963295,-1.969400045151512,-1.969400045151512,1.0
5300000,1.1143001,322.4,0.06712809,1.4662308394908905,1.4662308394908905,1.0
5310000,1.1133759,580.25,0.12143806,0.23342305679733938,0.23342305679733938,1.0
5320000,1.1128865,558.6363636363636,0.10935347,0.6794687872752547,0.6794687872752547,1.0
5330000,1.1123204,176.53846153846155,0.23501259,1.9142973129008267,1.9142973129008267,1.0
5340000,1.1110125,279.05555555555554,0.2936172,1.9564630604452558,1.9564630604452558,1.0
5350000,1.1102002,202.54545454545453,0.36004168,2.2196765778695835,2.2196765778695835,1.0
5360000,1.1095642,418.2857142857143,0.24189411,0.8957392116603644,0.8957392116603644,1.0
5370000,1.1091157,231.5,0.17116885,2.1745001872380576,2.1745001872380576,1.0
5380000,1.1093463,399.2,0.25833133,0.7960740996317731,0.7960740996317731,1.0
5390000,1.1099337,156.83333333333334,0.2188609,2.6946667896376715,2.6946667896376715,1.0
5400000,1.109293,796.0,0.2250667,-0.67668969351156,-0.67668969351156,1.0
5410000,1.1086458,178.30769230769232,0.31681606,1.9953077748799934,1.9953077748799934,1.0
5420000,1.1087092,418.125,0.25489604,0.7246000272780657,0.7246000272780657,1.0
5430000,1.1089948,372.5,0.23855507,1.270666715171602,1.270666715171602,1.0
5440000,1.1084541,283.2857142857143,0.23427002,1.9379167140771945,1.9379167140771945,1.0
5450000,1.1088341,222.28571428571428,0.17431182,2.1122633312877857,2.1122633312877857,1.0
5460000,1.1092355,381.125,0.15978365,1.488538539180389,1.488538539180389,1.0
5470000,1.1072847,600.6666666666666,0.2407045,-0.22855556259552637,-0.22855556259552637,1.0
5480000,1.1071433,609.6666666666666,0.19262612,0.7447200059890747,0.7447200059890747,1.0
5490000,1.1067324,316.5833333333333,0.27180147,0.9692572668194771,0.9692572668194771,1.0
5500000,1.105218,205.57142857142858,0.22397886,2.390666759262482,2.390666759262482,1.0
5510000,1.1043777,578.125,0.23230903,-0.336277746491962,-0.336277746491962,1.0
5520000,1.1053952,166.16666666666666,0.18042774,2.1876192149661837,2.1876192149661837,1.0
5530000,1.1061305,216.0,0.03918553,1.9028335213661194,1.9028335213661194,1.0
5540000,1.1056173,852.4,0.089524016,-1.4646001068254313,-1.4646001068254313,1.0
5550000,1.1059582,672.7272727272727,0.13799344,-0.33542429700945364,-0.33542429700945364,1.0
5560000,1.1060189,319.6666666666667,0.29353067,1.8402728431604125,1.8402728431604125,1.0
5570000,1.1069319,261.46153846153845,0.35825786,1.5451081042756905,1.5451081042756905,1.0
5580000,1.1064605,257.2307692307692,0.3305104,2.2162821262310715,2.2162821262310715,1.0
5590000,1.106163,434.6666666666667,0.12233017,0.7106500387191772,0.7106500387191772,1.0
5600000,1.1058998,155.9090909090909,0.3050807,2.5847647821201996,2.5847647821201996,1.0
5610000,1.1053681,346.6,0.088289075,1.5318668286005657,1.5318668286005657,1.0
5620000,1.1047565,523.5,0.15944283,0.5550476387143135,0.5550476387143135,1.0
5630000,1.1040113,427.8888888888889,0.22576278,0.8885667480528354,0.8885667480528354,1.0
5640000,1.1026906,314.5,0.35313922,1.5805849230514382,1.5805849230514382,1.0
5650000,1.1017698,175.57142857142858,0.25969318,2.39513642273166,2.39513642273166,1.0
5660000,1.1016607,294.57142857142856,0.2213183,1.8875557051764593,1.8875557051764593,1.0
5670000,1.1030303,409.6666666666667,0.21851996,0.9596190041906777,0.9596190041906777,1.0
5680000,1.1026555,387.25,0.23742937,1.9355001029643146,1.9355001029643146,1.0
5690000,1.1018466,701.4,0.27109644,-1.404368561349417,-1.404368561349417,1.0
5700000,1.1017674,478.0,0.22039652,0.9051765168414396,0.9051765168414396,1.0
5710000,1.1011598,225.85714285714286,0.09953723,2.249095368952978,2.249095368952978,1.0
5720000,1.1004337,259.42857142857144,0.3716574,1.7847805115871314,1.7847805115871314,1.0
5730000,1.1007591,330.6666666666667,0.33101815,1.2217352872385698,1.2217352872385698,1.0
5740000,1.1004863,553.1666666666666,0.28732225,0.1389230792530072,0.1389230792530072,1.0
5750000,1.09954,175.8181818181818,0.37183458,2.422030365828312,2.422030365828312,1.0
5760000,1.0988026,249.8,0.19244193,2.0152667999267577,2.0152667999267577,1.0
5770000,1.0987664,258.8333333333333,0.16571565,1.9809444116221533,1.9809444116221533,1.0
5780000,1.0979075,477.5,0.18119371,2.4657334009806315,2.4657334009806315,1.0
5790000,1.0973828,566.5714285714286,0.26208436,-0.8962918181593219,-0.8962918181593219,1.0
5800000,1.0964601,545.6666666666666,0.3076313,0.5055714267705168,0.5055714267705168,1.0
5810000,1.0959917,397.09090909090907,0.24839985,0.7941563143394887,0.7941563143394887,1.0
5820000,1.0956436,249.0,0.1610945,1.9240001440048218,1.9240001440048218,1.0
5830000,1.0954727,172.3,0.28241858,2.4440667470296225,2.4440667470296225,1.0
5840000,1.0951823,623.5,0.06623445,0.2926922142505646,0.2926922142505646,1.0
5850000,1.0936489,564.3333333333334,0.11750473,1.260000091046095,1.260000091046095,1.0
5860000,1.0923611,560.0909090909091,0.30186462,-0.5778788231087454,-0.5778788231087454,1.0
5870000,1.0907761,205.1818181818182,0.39772597,2.100705889217994,2.100705889217994,1.0
5880000,1.0899537,418.27272727272725,0.2206423,1.6600313195958734,1.6600313195958734,1.0
5890000,1.0880766,169.0,0.12624854,0.5497501427307725,0.5497501427307725,1.0
5900000,1.0866649,459.0,-0.054327924,0.932000070810318,0.932000070810318,1.0
5910000,1.0865014,783.625,0.016493058,-0.7837273681705649,-0.7837273681705649,1.0
5920000,1.0864003,537.1,0.17411008,0.25329996570944785,0.25329996570944785,1.0
5930000,1.086525,406.0,0.26992166,0.8514230516380988,0.8514230516380988,1.0
5940000,1.0870402,347.57142857142856,0.13977154,1.4979524513085682,1.4979524513085682,1.0
5950000,1.0862887,531.1666666666666,0.010205485,0.506562564522028,0.506562564522028,1.0
5960000,1.0853457,450.75,-0.005590886,0.8190909624099731,0.8190909624099731,1.0
5970000,1.0839791,238.5,0.114380546,2.2119047670137313,2.2119047670137313,1.0
5980000,1.083387,706.3333333333334,-0.006671436,-1.3679334233204523,-1.3679334233204523,1.0
5990000,1.0835272,578.6923076923077,0.19004895,0.19382054320512673,0.19382054320512673,1.0
6000000,1.0841438,637.8,0.04167957,0.33543755672872066,0.33543755672872066,1.0
6010000,1.0841901,243.66666666666666,0.090954915,1.8356365236369045,1.8356365236369045,1.0
6020000,1.0843774,421.5,-0.014845631,1.2238334516684215,1.2238334516684215,1.0
6030000,1.0833151,251.66666666666666,0.017869141,2.0161112248897552,2.0161112248897552,1.0
6040000,1.0830562,611.7692307692307,0.26464075,-0.5572162393379856,-0.5572162393379856,1.0
6050000,1.0828166,416.4,0.27442303,0.7261111036770873,0.7261111036770873,1.0
6060000,1.0824438,192.07692307692307,0.26325214,2.3956830276221766,2.3956830276221766,1.0
6070000,1.0816791,224.6,0.23474121,2.187214416052614,2.187214416052614,1.0
6080000,1.0814698,328.125,0.22492707,1.578200089931488,1.578200089931488,1.0
6090000,1.0812476,339.4,0.20747471,1.7470968750215345,1.7470968750215345,1.0
6100000,1.0812545,322.44444444444446,0.35854724,1.348962974217203,1.348962974217203,1.0
6110000,1.0808965,233.28571428571428,0.18437877,2.109631648189143,2.109631648189143,1.0
6120000,1.0812756,563.6,0.16734974,0.7992499377578497,0.7992499377578497,1.0
6130000,1.081103,491.2,0.25024006,0.27706896128325625,0.27706896128325625,1.0
6140000,1.0807633,424.3333333333333,0.35611117,1.1420000772233363,1.1420000772233363,1.0
6150000,1.0806261,449.3,0.20544057,0.6057000408569971,0.6057000408569971,1.0
6160000,1.0809458,297.85714285714283,0.33033594,1.4868605377715687,1.4868605377715687,1.0
6170000,1.0814967,165.38888888888889,0.38431555,2.5413963648508178,2.5413963648508178,1.0
6180000,1.0805544,181.42857142857142,0.2749363,2.38533344297182,2.38533344297182,1.0
6190000,1.0789118,317.5,0.3558286,1.377100063363711,1.377100063363711,1.0
6200000,1.0776463,461.57142857142856,0.16319221,1.0822609287241232,1.0822609287241232,1.0
6210000,1.0771611,484.0,-0.008113751,0.910833497842153,0.910833497842153,1.0
6220000,1.0779641,878.3333333333334,-0.04689084,-1.5911250126858552,-1.5911250126858552,1.0
6230000,1.0781962,232.75,0.116890214,2.2065557175212436,2.2065557175212436,1.0
6240000,1.0779624,203.0,0.25674325,2.257763320678159,2.257763320678159,1.0
6250000,1.0779413,275.0,0.30117327,1.689658549909548,1.689658549909548,1.0
6260000,1.0778434,377.55555555555554,0.2771385,1.0545185761595215,1.0545185761595215,1.0
6270000,1.07738,355.3333333333333,0.32435533,1.30007148653801,1.30007148653801,1.0
6280000,1.0760007,188.7,0.2150755,2.35727599879791,2.35727599879791,1.0
6290000,1.0752324,420.25,0.22460026,0.7286667176522315,0.7286667176522315,1.0
6300000,1.0746727,684.2857142857143,0.2665839,-0.1419545141133395,-0.1419545141133395,1.0
6310000,1.0744787,647.5,0.11650862,-1.0998235878479832,-1.0998235878479832,1.0
6320000,1.0738754,291.25,0.09563859,1.8991155246129403,1.8991155246129403,1.0
6330000,1.0732744,396.14285714285717,0.2817082,1.7179499864578247,1.7179499864578247,1.0
6340000,1.0733962,338.125,0.23434986,0.4687500181607902,0.4687500181607902,1.0
6350000,1.073408,497.0,0.23879418,0.23818744532763958,0.23818744532763958,1.0
6360000,1.0731939,443.0,0.06351596,0.9824001868565877,0.9824001868565877,1.0
6370000,1.07215,471.2142857142857,0.2890099,0.4513095428368875,0.4513095428368875,1.0
6380000,1.071805,352.27272727272725,0.2363715,1.266757663678039,1.266757663678039,1.0
6390000,1.0720708,403.9,0.23381937,0.9672414264802275,0.9672414264802275,1.0
6400000,1.0722588,315.5,0.28345618,1.497476312376204,1.497476312376204,1.0
6410000,1.0713437,145.0909090909091,0.3193637,2.617999991949867,2.617999991949867,1.0
6420000,1.0706191,386.44444444444446,0.21030125,1.529000081695043,1.529000081695043,1.0
6430000,1.0698311,234.21428571428572,0.32820678,1.749357215705372,1.749357215705372,1.0
6440000,1.069048,172.42857142857142,0.30505055,2.367500051856041,2.367500051856041,1.0
6450000,1.0686886,542.6,0.35668156,0.4988621166297074,0.4988621166297074,1.0
6460000,1.0679396,300.8888888888889,0.17139369,1.5497857768620764,1.5497857768620764,1.0
6470000,1.0684773,267.9230769230769,0.2864266,1.7350000830797048,1.7350000830797048,1.0
6480000,1.0682851,533.1111111111111,0.21144465,0.35630777363593763,0.35630777363593763,1.0
6490000,1.0677426,171.0,0.27615842,2.2298125671222806,2.2298125671222806,1.0
6500000,1.0670872,469.125,0.14563508,1.5073999881744384,1.5073999881744384,1.0
6510000,1.0663608,413.2857142857143,0.259514,0.8365237941699368,0.8365237941699368,1.0
6520000,1.0659481,516.5,0.08617817,0.23652639043958565,0.23652639043958565,1.0
6530000,1.0658655,365.5,0.068952695,1.5040835464994113,1.5040835464994113,1.0
6540000,1.0659474,1746.0,-0.08327362,-5.731000304222107,-5.731000304222107,1.0
6550000,1.065595,898.8571428571429,0.16837667,-2.0205240001281104,-2.0205240001281104,1.0
6560000,1.06511,637.5714285714286,0.10350957,-0.005600051209330559,-0.005600051209330559,1.0
6570000,1.0646535,245.4,0.10824066,1.6975357883742876,1.6975357883742876,1.0
6580000,1.06424,306.0,0.24096249,1.5889318592169068,1.5889318592169068,1.0
6590000,1.0638199,303.35714285714283,0.30537558,1.5847381438527788,1.5847381438527788,1.0
6600000,1.0642991,256.6,0.36814734,1.749111155834463,1.749111155834463,1.0
6610000,1.0645729,271.09090909090907,0.3532916,2.136593877337873,2.136593877337873,1.0
6620000,1.0638268,201.0909090909091,0.2683475,2.11500005830418,2.11500005830418,1.0
6630000,1.063341,617.6666666666666,0.062030036,1.6794444455040827,1.6794444455040827,1.0
6640000,1.0630715,467.375,0.11903523,0.3805218183475992,0.3805218183475992,1.0
6650000,1.0627365,408.375,0.22333394,0.8427308537065983,0.8427308537065983,1.0
6660000,1.0623386,191.2,0.23522598,2.4782582098437893,2.4782582098437893,1.0
6670000,1.0612729,575.1,0.2072368,0.2991034486170473,0.2991034486170473,1.0
6680000,1.0606357,354.375,0.29594776,0.4619583458794902,0.4619583458794902,1.0
6690000,1.0600027,310.85714285714283,0.2347657,1.7787857857488452,1.7787857857488452,1.0
6700000,1.0588752,213.83333333333334,0.25659606,2.2910557008451886,2.2910557008451886,1.0
6710000,1.0585539,479.44444444444446,0.2655323,0.7031482019358211,0.7031482019358211,1.0
6720000,1.0587034,171.45454545454547,0.27946264,2.2060001127181517,2.2060001127181517,1.0
6730000,1.0582646,396.0625,0.37031347,1.1911799887567758,1.1911799887567758,1.0
6740000,1.0579414,251.58333333333334,0.3137857,1.9763243295050956,1.9763243295050956,1.0
6750000,1.0575539,238.16666666666666,0.31650954,2.1126389445530043,2.1126389445530043,1.0
6760000,1.0569822,270.0,0.22056365,1.9068520058084417,1.9068520058084417,1.0
6770000,1.0568823,360.9230769230769,0.3461678,1.5347500436007977,1.5347500436007977,1.0
6780000,1.0571446,348.8,0.3172138,1.1247931569814682,1.1247931569814682,1.0
6790000,1.0573992,302.8333333333333,0.13175505,1.8455715285880225,1.8455715285880225,1.0
6800000,1.0570294,355.0,0.12764429,1.1850001197308302,1.1850001197308302,1.0
6810000,1.0562162,453.6,0.052807767,1.5139376800507307,1.5139376800507307,1.0
6820000,1.055703,638.0909090909091,0.18988767,-0.2829706138547729,-0.2829706138547729,1.0
6830000,1.0546919,249.27272727272728,0.23596245,1.9601000666618347,1.9601000666618347,1.0
6840000,1.0546124,183.0,0.1919278,2.4211905612832023,2.4211905612832023,1.0
6850000,1.0540453,409.85714285714283,0.27580675,1.0320000401698053,1.0320000401698053,1.0
6860000,1.0533997,382.85714285714283,0.16148031,1.4645238859312875,1.4645238859312875,1.0
